wmc,dit,cbo,rfc,ca,ce,npm,loc,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
3,4,24,26,0,24,2,168,0.9285714290000001,0.625,1,1,52.33333333,1,0.3333,0
2,4,11,8,0,11,2,29,0.8888888890000001,0.6,1,1,13.5,1,0.5,0
2,4,22,33,0,22,2,198,0.9722222220000001,0.666666667,3,3,96.5,7,3.5,0
2,3,14,15,0,14,2,45,0.857142857,0.625,1,1,21.5,1,0.5,0
6,5,14,19,0,14,1,89,0.9,0.75,2,3,13.5,5,1.5,0
3,3,33,59,0,33,2,399,0.75,0.46666666700000003,1,1,131.0,2,1.0,0
4,5,20,29,1,19,3,102,0.9285714290000001,0.5555555560000001,2,2,23.75,1,0.5,0
2,3,29,27,0,29,2,157,0.857142857,0.625,1,1,76.5,8,4.0,0
6,5,13,26,0,13,1,157,0.893617021,0.708333333,2,3,24.5,5,1.6667,0
2,4,44,35,0,44,2,251,0.9285714290000001,0.625,1,1,122.5,1,0.5,0
9,6,21,31,0,21,4,106,0.794117647,0.375,4,7,10.44444444,3,1.0,0
2,4,33,40,0,33,2,377,0.9285714290000001,0.625,1,1,185.0,1,0.5,0
6,1,62,19,47,15,4,114,0.0,0.28,0,0,17.16666667,2,1.0,0
2,4,10,8,0,10,2,25,0.8888888890000001,0.6,1,1,11.5,1,0.5,0
6,8,19,18,6,13,4,77,0.8857142859999999,0.7,5,5,11.33333333,3,1.3333,0
2,4,7,12,0,7,2,50,0.9285714290000001,0.625,1,1,23.5,4,2.0,0
2,4,16,12,0,16,2,39,0.9285714290000001,0.625,1,1,18.5,1,0.5,0
2,4,30,24,0,30,2,135,0.9285714290000001,0.625,1,1,65.0,1,0.5,0
4,5,2,9,0,2,3,32,0.935483871,1.0,1,1,6.25,1,0.5,0
4,5,2,9,0,2,3,32,0.935483871,1.0,1,1,6.25,1,0.5,0
10,2,21,41,0,21,1,261,0.7142857140000001,0.305555556,2,4,24.9,12,2.6,1
2,5,33,32,0,33,2,143,0.9375,0.6,1,1,70.0,1,0.5,1
2,3,21,29,0,21,2,172,0.857142857,0.625,1,1,83.5,1,0.5,0
8,4,33,60,10,23,3,503,0.818181818,0.24675324699999998,1,1,60.25,15,3.25,0
2,3,9,7,0,9,2,23,0.857142857,0.625,1,1,10.5,1,0.5,0
2,4,28,24,0,28,2,158,0.9285714290000001,0.625,1,1,75.5,1,0.5,0
2,1,13,11,5,8,2,29,0.0,0.625,0,0,13.5,1,0.5,0
2,4,13,15,0,13,2,65,0.8888888890000001,0.6,1,1,31.0,3,1.5,0
6,4,20,26,1,19,2,123,0.826086957,0.6,2,4,18.66666667,1,0.6667,0
0,1,1,0,1,0,0,21,0.0,0.0,0,0,0.0,0,0.0,0
3,5,3,8,1,2,2,29,0.979166667,1.0,2,4,7.666666667,1,0.3333,0
2,3,5,7,0,5,2,19,0.857142857,0.625,1,1,8.5,1,0.5,0
4,5,1,9,0,1,4,45,0.869565217,1.0,1,1,9.75,2,1.25,0
2,3,12,11,0,12,2,64,0.857142857,0.625,1,1,30.0,1,0.5,0
2,3,13,15,0,13,2,51,0.857142857,0.625,1,1,24.0,1,0.5,0
3,6,3,8,1,2,2,29,0.9795918370000001,1.0,3,4,7.666666667,1,0.3333,0
2,3,8,15,0,8,2,48,0.857142857,0.625,1,1,22.5,3,1.5,0
6,4,22,24,0,22,2,101,0.826086957,0.6,2,4,15.33333333,1,0.6667,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
2,1,5,9,4,1,1,46,0.0,0.5,0,0,22.0,4,2.0,0
4,5,11,18,1,10,3,67,0.959183673,0.5555555560000001,2,4,15.0,1,0.5,0
6,7,10,15,0,10,2,49,0.882352941,0.46666666700000003,4,6,6.666666667,1,0.6667,0
2,3,12,11,0,12,2,56,0.857142857,0.625,1,1,26.0,1,0.5,0
2,3,12,16,0,12,2,99,0.857142857,0.625,1,1,48.0,1,0.5,0
5,5,5,8,0,5,1,18,0.913043478,0.7,2,2,2.6,1,0.8,0
2,4,24,20,0,24,2,87,0.9285714290000001,0.625,1,1,41.5,1,0.5,0
6,5,41,62,1,40,4,532,0.870967742,0.48,2,2,86.0,1,0.6667,0
2,3,10,10,0,10,2,29,0.857142857,0.625,1,1,13.5,1,0.5,0
2,4,25,24,0,25,2,128,0.9285714290000001,0.625,1,1,61.5,1,0.5,0
2,1,10,11,1,9,2,32,0.0,0.625,0,0,15.0,1,0.5,0
3,3,8,14,0,8,2,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,5,28,23,0,28,2,110,0.9375,0.625,1,1,53.0,1,0.5,0
4,3,6,11,2,4,3,44,0.8235294120000001,0.625,1,2,10.0,1,0.75,2
2,3,10,11,0,10,2,39,0.857142857,0.625,1,1,18.5,1,0.5,2
2,4,26,26,0,26,2,118,0.9285714290000001,0.625,1,1,57.5,1,0.5,0
2,5,33,32,0,33,2,143,0.9375,0.6,1,1,70.0,1,0.5,0
1,4,7,2,6,1,1,4,1.0,1.0,0,0,3.0,0,0.0,0
2,4,20,16,0,20,2,51,0.8888888890000001,0.6,1,1,24.5,1,0.5,0
2,4,19,15,0,19,2,84,0.9285714290000001,0.625,1,1,40.0,1,0.5,0
5,5,10,15,0,10,2,49,0.875,0.5,2,3,8.2,1,0.6,0
2,3,13,18,0,13,2,61,0.857142857,0.625,1,1,29.5,4,2.0,0
2,3,11,12,0,11,2,49,0.857142857,0.625,1,1,23.0,4,2.0,0
2,1,17,19,1,16,2,57,0.0,0.625,0,0,27.5,1,0.5,1
7,1,36,45,5,31,5,300,0.0,0.36666666700000006,0,0,41.0,6,2.4286,0
4,5,14,25,1,13,3,160,0.959183673,0.5555555560000001,2,4,38.25,1,0.5,0
7,5,14,24,0,14,2,87,0.807692308,0.5555555560000001,2,4,11.0,1,0.7143,0
6,4,39,62,0,39,2,478,0.826086957,0.6,2,4,78.0,1,0.6667,0
66,1,250,235,173,79,61,2557,0.0,0.067455621,0,0,37.43939394,15,2.2424,0
2,5,26,21,0,26,2,100,0.9375,0.6,1,1,47.5,1,0.5,0
2,4,19,18,0,19,2,185,0.9285714290000001,0.625,1,1,89.0,1,0.5,0
2,3,6,8,0,6,2,22,0.857142857,0.625,1,1,10.0,1,0.5,1
2,3,16,16,0,16,2,62,0.857142857,0.625,1,1,29.5,1,0.5,0
5,5,11,16,0,11,2,54,0.869565217,0.5,3,3,9.2,1,0.6,0
2,3,21,19,0,21,2,76,0.857142857,0.625,1,1,36.5,1,0.5,0
3,4,49,16,38,11,2,52,0.904761905,0.5,1,1,16.0,3,1.3333,0
5,7,16,16,4,12,3,57,0.9117647059999999,0.625,5,5,9.8,3,1.0,0
2,3,11,13,0,11,2,65,0.857142857,0.625,1,1,30.5,4,2.0,0
2,3,13,22,0,13,2,88,0.857142857,0.625,1,1,42.5,9,4.5,0
2,5,44,61,0,44,2,554,0.9375,0.6,1,1,275.0,1,0.5,0
2,3,25,27,0,25,2,151,0.857142857,0.625,1,1,74.5,1,0.5,0
5,1,17,23,8,9,3,565,0.0,0.45,0,0,111.6,1,0.6,1
2,3,20,17,0,20,2,92,0.857142857,0.625,1,1,45.0,1,0.5,0
3,3,8,14,0,8,2,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,4,17,17,0,17,2,56,0.9285714290000001,0.625,1,1,27.0,1,0.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
2,2,20,36,0,20,2,210,0.9285714290000001,0.75,0,0,102.0,8,4.0,0
2,3,8,12,0,8,2,44,0.857142857,0.625,1,1,20.5,3,1.5,0
2,4,15,14,0,15,2,72,0.9285714290000001,0.625,1,1,34.0,1,0.5,0
2,4,15,15,0,15,2,44,0.9285714290000001,0.625,1,1,20.5,1,0.5,0
4,5,10,16,1,9,3,63,0.959183673,0.5555555560000001,2,4,14.0,1,0.5,0
2,3,13,12,0,13,2,49,0.857142857,0.625,1,1,23.5,1,0.5,0
2,4,13,18,0,13,2,103,0.8888888890000001,0.6,1,1,49.0,8,4.0,0
2,3,17,16,0,17,2,139,0.857142857,0.625,1,1,66.5,8,4.0,0
4,6,16,20,1,15,3,75,0.935483871,0.5555555560000001,3,3,17.0,1,0.5,0
4,6,3,9,1,2,2,32,0.9607843140000001,1.0,3,4,6.25,1,0.5,0
3,6,3,8,1,2,2,29,0.9795918370000001,1.0,3,4,7.666666667,1,0.3333,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
2,3,18,25,0,18,2,95,0.857142857,0.625,1,1,45.5,1,0.5,0
3,1,27,48,0,27,2,276,0.0,0.75,0,0,90.0,6,2.0,0
15,1,94,55,66,28,13,309,0.0,0.23809523800000001,0,0,19.26666667,6,2.2,0
2,4,15,16,0,15,2,81,0.9285714290000001,0.625,1,1,38.5,1,0.5,0
5,8,10,13,2,8,4,40,0.916666667,0.75,4,4,6.4,1,0.6,0
2,3,13,11,0,13,2,37,0.857142857,0.625,1,1,17.5,2,1.0,0
7,4,27,34,0,27,3,176,0.791666667,0.4,3,5,23.57142857,4,1.1429,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
1,2,19,30,2,17,1,176,1.0,1.0,1,1,174.0,0,0.0,0
2,5,1,3,0,1,1,7,0.9736842109999999,1.0,1,1,2.5,1,0.5,0
6,5,18,23,0,18,3,127,0.833333333,0.36,3,4,19.16666667,4,1.1667,0
2,4,6,3,0,6,2,7,0.9285714290000001,0.625,1,1,2.5,1,0.5,0
5,5,20,50,0,20,2,419,0.9189189190000001,0.39285714299999996,3,4,81.2,4,1.2,0
2,3,9,17,0,9,2,67,0.857142857,0.625,1,1,32.0,1,0.5,0
2,3,23,13,0,23,2,44,0.857142857,0.625,1,1,21.0,1,0.5,0
2,3,16,14,0,16,2,60,0.857142857,0.583333333,1,1,29.0,1,0.5,0
8,5,31,48,7,25,7,293,0.886792453,0.80952381,2,4,35.25,1,0.75,0
2,6,5,9,0,5,2,26,0.9722222220000001,0.666666667,0,0,12.0,1,0.5,0
4,6,9,14,0,9,1,49,0.923076923,0.5555555560000001,2,2,10.5,1,0.5,0
6,7,8,13,1,7,4,42,0.8857142859999999,0.7,5,5,5.5,1,0.6667,1
2,3,9,11,0,9,2,44,0.857142857,0.625,1,1,21.0,1,0.5,1
2,5,33,32,0,33,2,143,0.9375,0.6,1,1,70.0,1,0.5,1
8,6,53,82,13,40,6,729,0.8888888890000001,0.607142857,2,6,89.625,1,0.75,0
2,4,13,11,0,13,2,56,0.9285714290000001,0.625,1,1,26.5,1,0.5,0
2,4,27,24,0,27,2,111,0.9285714290000001,0.625,1,1,53.5,1,0.5,0
2,3,18,31,0,18,2,203,0.857142857,0.625,2,2,99.0,1,0.5,6
4,5,16,24,1,15,3,90,0.931034483,0.5555555560000001,2,2,20.5,1,0.5,0
8,4,20,31,2,18,3,113,0.76,0.666666667,1,3,12.875,1,0.75,0
47,1,159,166,102,57,43,2230,0.0,0.074669187,0,0,45.68085106,11,3.5745,1
7,5,22,31,4,18,6,145,0.8275862070000001,0.7222222220000001,2,2,19.28571429,1,0.7143,0
6,4,7,39,0,7,5,181,0.826086957,0.6,1,1,28.33333333,5,1.6667,1
6,4,19,25,1,18,2,138,0.826086957,0.6,2,4,21.5,1,0.6667,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
4,5,29,39,1,28,3,283,0.959183673,0.5555555560000001,2,4,68.5,1,0.5,0
3,5,23,32,2,21,2,145,0.979166667,0.666666667,0,0,46.33333333,1,0.3333,0
2,1,15,8,9,6,2,17,0.0,0.625,0,0,7.5,1,0.5,0
23,1,87,120,43,44,21,1091,0.0,0.181818182,0,0,46.217391299999996,20,3.0869999999999997,2
2,4,28,26,0,28,2,181,0.9285714290000001,0.625,1,1,86.5,1,0.5,0
2,4,13,11,0,13,2,40,0.9285714290000001,0.625,1,1,18.5,1,0.5,0
9,6,38,58,8,30,6,462,0.774193548,0.4375,2,2,49.77777778,2,0.8889,0
2,3,17,20,0,17,2,101,0.857142857,0.625,1,1,48.5,1,0.5,0
2,3,12,30,0,12,2,216,0.857142857,0.625,2,2,104.5,17,8.5,0
2,3,11,21,0,11,2,92,0.857142857,0.625,1,1,45.0,6,3.0,0
3,5,4,8,2,2,2,29,0.9655172409999999,1.0,3,3,7.666666667,1,0.3333,0
2,4,11,6,10,1,1,22,0.961538462,1.0,1,1,9.5,2,1.0,0
3,6,3,8,1,2,2,29,0.9795918370000001,1.0,3,4,7.666666667,1,0.3333,0
6,8,10,14,1,9,4,46,0.8857142859999999,0.7,5,5,6.166666667,1,0.6667,0
13,3,51,91,0,51,2,708,0.38888888899999996,0.25,2,3,53.23076923,11,4.2308,0
2,1,5,2,3,2,2,2,0.0,1.0,0,0,0.0,1,1.0,0
6,4,19,25,1,18,2,138,0.826086957,0.6,2,4,21.5,1,0.6667,0
5,5,20,21,8,12,4,116,0.94,0.5625,2,4,21.6,1,0.6,0
2,3,12,12,0,12,2,53,0.857142857,0.625,1,1,25.5,6,3.0,0
2,3,7,8,0,7,2,25,0.857142857,0.625,2,2,11.5,2,1.0,0
6,5,23,40,0,23,3,148,0.833333333,0.36,4,5,23.0,4,1.1667,0
4,5,31,41,2,29,3,199,0.959183673,0.5555555560000001,2,4,47.5,1,0.5,0
3,5,5,8,3,2,2,29,0.9655172409999999,1.0,3,3,7.666666667,1,0.3333,0
2,1,10,7,3,7,2,32,0.0,0.6,0,0,14.5,1,0.5,0
3,1,5,8,1,4,2,34,0.0,0.5,0,0,10.33333333,2,1.0,0
2,1,13,8,7,6,2,17,0.0,0.625,0,0,7.5,1,0.5,0
2,4,12,17,0,12,2,92,0.9285714290000001,0.625,1,1,44.5,1,0.5,0
6,6,17,30,1,16,5,132,0.8787878790000001,0.55,3,4,20.5,1,0.6667,0
2,4,9,11,0,9,2,39,0.9722222220000001,0.666666667,2,2,18.0,1,0.5,0
6,5,21,22,0,21,2,84,0.833333333,0.6,3,4,12.5,1,0.6667,0
14,1,2,23,2,0,14,164,0.0,0.7142857140000001,0,0,10.28571429,8,1.4286,0
2,5,30,23,0,30,2,179,0.9375,0.625,1,1,86.0,1,0.5,0
2,3,11,19,0,11,2,78,0.857142857,0.625,1,1,38.0,4,2.0,0
5,5,10,15,0,10,1,62,0.913043478,0.7,2,3,11.0,3,1.2,0
2,4,2,6,1,1,1,22,0.958333333,1.0,1,1,9.5,2,1.0,0
2,4,21,21,0,21,2,224,0.9285714290000001,0.625,1,1,108.0,9,4.5,0
6,8,10,14,1,9,4,46,0.8857142859999999,0.7,5,5,6.166666667,1,0.6667,0
3,3,8,14,0,8,2,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,3,10,12,0,10,2,61,0.857142857,0.625,1,1,28.5,3,1.5,0
2,3,14,13,0,14,2,68,0.857142857,0.625,1,1,33.0,8,4.0,0
6,5,18,22,0,18,3,88,0.833333333,0.36,3,4,13.0,2,0.8333,0
6,4,10,21,0,10,2,79,0.826086957,0.6,2,4,11.66666667,1,0.6667,0
6,4,31,39,0,31,2,210,0.826086957,0.6,2,3,33.0,1,0.6667,0
4,5,23,29,1,22,3,145,0.959183673,0.5555555560000001,2,4,34.25,1,0.5,0
2,3,8,6,0,8,2,18,0.857142857,0.583333333,1,1,8.0,1,0.5,0
6,7,16,17,4,12,4,76,0.8857142859999999,0.7,5,5,11.16666667,3,1.3333,0
5,5,22,25,0,22,2,82,0.869565217,0.5,3,3,14.8,1,0.6,0
2,4,32,28,0,32,2,131,0.9285714290000001,0.625,1,1,63.0,1,0.5,0
2,3,29,25,0,29,2,104,0.857142857,0.625,1,1,50.5,1,0.5,0
2,4,17,17,0,17,2,72,0.8888888890000001,0.6,1,1,34.5,8,4.0,0
6,8,10,14,1,9,4,46,0.8857142859999999,0.7,5,5,6.166666667,1,0.6667,0
2,4,28,26,0,28,2,167,0.9285714290000001,0.625,1,1,80.0,1,0.5,0
3,4,43,5,35,8,3,16,0.8666666670000001,0.666666667,1,1,4.333333333,1,0.6667,0
2,4,16,16,0,16,2,60,0.9285714290000001,0.625,1,1,28.5,1,0.5,0
2,5,1,3,0,1,1,7,0.9736842109999999,1.0,1,1,2.5,1,0.5,0
6,7,17,18,4,13,4,62,0.8857142859999999,0.7,5,5,8.833333332999999,3,1.0,0
3,4,11,19,0,11,2,59,0.9285714290000001,0.625,1,1,18.0,1,0.3333,0
4,5,12,24,1,11,3,94,0.959183673,0.5555555560000001,2,4,21.75,1,0.5,0
2,3,33,25,0,33,2,168,0.857142857,0.625,1,1,81.5,1,0.5,0
3,6,3,8,1,2,2,29,0.9795918370000001,1.0,3,4,7.666666667,1,0.3333,0
4,4,182,10,179,3,2,31,0.9,1.0,1,2,6.25,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,1
7,5,28,37,0,28,2,228,0.807692308,0.666666667,2,4,31.0,1,0.7143,0
2,2,11,4,9,2,2,15,0.875,0.5,0,0,6.5,2,1.0,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
4,3,101,9,95,6,2,26,0.842105263,0.5,1,5,5.5,1,0.75,0
2,4,20,17,0,20,2,58,0.9285714290000001,0.625,1,1,27.5,1,0.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
3,5,16,20,2,14,2,75,0.979166667,0.666666667,0,0,23.33333333,1,0.3333,0
2,3,7,9,0,7,2,29,0.857142857,0.625,1,1,13.5,1,0.5,0
2,4,19,19,0,19,2,132,0.9285714290000001,0.625,1,1,63.0,1,0.5,0
3,6,54,56,2,52,2,453,0.967741935,0.666666667,0,0,149.33333330000002,6,2.0,0
2,1,22,6,15,7,2,16,0.0,0.625,0,0,7.0,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
3,6,3,8,1,2,2,29,0.9795918370000001,1.0,3,4,7.666666667,1,0.3333,0
23,1,52,130,17,35,19,1620,0.0,0.149350649,0,0,69.30434783,6,3.0435,0
2,4,31,36,0,31,2,295,0.9285714290000001,0.625,1,1,144.5,1,0.5,1
2,4,45,57,0,45,2,385,0.9285714290000001,0.625,1,1,190.0,1,0.5,0
6,4,22,23,0,22,2,100,0.826086957,0.6,2,4,15.16666667,1,0.6667,0
2,3,5,18,0,5,2,123,0.857142857,0.625,1,1,60.5,9,4.5,0
0,1,343,0,343,0,0,742,0.0,0.0,0,0,0.0,0,0.0,4
3,4,10,20,0,10,2,70,0.9285714290000001,0.625,1,1,21.66666667,1,0.3333,0
7,5,19,24,0,19,1,158,0.882352941,0.7857142859999999,2,3,21.0,8,2.1429,0
2,1,10,11,1,9,2,58,0.0,0.625,0,0,28.0,1,0.5,0
2,4,29,39,0,29,2,694,0.9285714290000001,0.625,1,1,343.0,1,0.5,1
2,3,10,11,0,10,2,54,0.857142857,0.625,1,1,25.0,1,0.5,0
3,5,5,8,3,2,2,29,0.9655172409999999,1.0,3,3,7.666666667,1,0.3333,0
7,5,22,30,0,22,3,206,0.8,0.4,3,5,27.57142857,4,1.1429,0
2,3,5,6,0,5,2,19,0.857142857,0.625,1,1,8.0,1,0.5,0
2,3,5,7,0,5,2,19,0.857142857,0.625,1,1,8.5,1,0.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
8,1,28,49,3,25,4,346,0.0,0.5,0,0,42.125,2,1.0,0
5,5,16,23,0,16,2,97,0.869565217,0.5,3,3,17.6,1,0.6,1
3,3,20,21,12,8,2,83,0.956521739,0.75,2,2,26.0,1,0.3333,0
7,5,20,25,4,16,6,226,0.838709677,0.7777777779999999,2,2,30.71428571,1,0.7143,0
3,4,30,32,0,30,2,223,0.9285714290000001,0.625,1,1,72.33333333,1,0.3333,0
2,3,21,11,0,21,2,37,0.857142857,0.583333333,1,1,17.5,1,0.5,0
2,3,24,23,0,24,2,99,0.857142857,0.625,1,1,47.5,1,0.5,0
8,4,38,55,0,38,3,346,0.76,0.428571429,3,5,41.25,4,1.125,0
2,3,30,25,0,30,2,102,0.857142857,0.625,1,1,49.5,1,0.5,0
6,4,9,10,0,9,1,22,0.7222222220000001,0.444444444,1,2,2.666666667,1,0.8333,0
2,4,24,16,0,24,2,55,0.9285714290000001,0.625,1,1,26.5,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,4,16,23,0,16,2,96,0.9722222220000001,0.666666667,3,3,46.0,6,3.0,0
6,5,14,21,0,14,2,87,0.833333333,0.6,3,4,12.83333333,1,0.6667,0
2,5,4,3,3,1,1,7,0.958333333,1.0,1,1,2.5,1,0.5,0
6,1,4,18,1,3,2,78,0.0,0.3,0,0,11.16666667,2,0.8333,0
6,5,41,54,1,40,4,541,0.870967742,0.55,2,2,88.16666667,1,0.6667,0
4,5,4,6,0,4,1,14,0.9375,0.625,1,1,2.5,1,0.75,0
6,5,23,23,0,23,2,97,0.833333333,0.6,3,4,14.5,1,0.6667,0
2,4,15,13,0,15,2,69,0.9285714290000001,0.625,1,1,32.0,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,3,10,13,0,10,2,53,0.857142857,0.625,1,1,25.0,1,0.5,0
2,4,18,22,0,18,2,119,0.9285714290000001,0.625,1,1,57.5,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,5,1,3,0,1,1,7,0.9736842109999999,1.0,1,1,2.5,1,0.5,0
4,8,3,9,1,2,1,32,0.942857143,1.0,3,3,6.25,1,0.5,0
2,3,33,30,0,33,2,113,0.857142857,0.625,1,1,55.0,1,0.5,0
2,3,9,12,0,9,2,44,0.857142857,0.625,1,1,20.5,3,1.5,0
2,5,1,3,0,1,1,7,0.9736842109999999,1.0,1,1,2.5,1,0.5,0
2,3,29,25,0,29,2,98,0.857142857,0.625,1,1,47.5,1,0.5,0
2,3,8,9,0,8,2,27,0.857142857,0.625,1,1,12.5,1,0.5,0
2,1,7,5,1,6,2,14,0.0,0.625,0,0,6.0,1,0.5,0
2,4,21,20,0,21,2,145,0.9285714290000001,0.625,1,1,69.0,1,0.5,0
2,3,30,31,0,30,2,227,0.857142857,0.625,1,1,110.5,8,4.0,0
3,4,9,37,2,7,2,157,0.954545455,0.75,0,0,50.33333333,5,1.6667,1
4,7,16,14,4,12,1,97,0.939393939,0.5555555560000001,2,2,22.0,1,0.5,0
2,3,11,16,0,11,2,57,0.857142857,0.625,1,1,27.0,5,2.5,0
5,1,16,12,1,15,5,50,0.0,0.72,0,0,9.0,1,0.8,0
7,1,9,11,0,9,7,33,0.0,0.28571428600000004,0,0,3.714285714,1,0.8571,0
4,5,1,9,0,1,4,45,0.869565217,1.0,1,1,9.75,2,1.25,0
7,1,30,48,2,28,5,243,0.0,0.7428571429999999,0,0,33.71428571,1,0.8571,1
4,8,3,9,1,2,1,32,0.942857143,1.0,3,3,6.25,1,0.5,0
7,7,17,20,3,14,5,103,0.8611111109999999,0.75,5,5,13.28571429,3,1.5714,0
2,3,9,7,0,9,2,23,0.857142857,0.625,1,1,10.5,2,1.0,0
2,4,14,12,0,14,2,41,0.9285714290000001,0.625,1,1,19.0,1,0.5,0
4,5,1,9,0,1,4,45,0.869565217,1.0,1,1,9.75,2,1.25,0
2,5,12,7,0,12,2,64,0.9375,0.6,1,1,31.0,1,0.5,0
3,3,9,40,0,9,2,184,0.933333333,0.75,0,0,59.0,6,2.0,0
5,5,11,15,1,10,2,52,0.892857143,0.5,3,3,8.8,1,0.6,0
2,3,22,21,0,22,2,89,0.857142857,0.625,1,1,43.5,1,0.5,0
3,3,8,35,0,8,2,235,0.933333333,0.75,0,0,75.33333333,6,2.0,0
2,4,21,29,0,21,2,157,0.9285714290000001,0.625,1,1,76.5,1,0.5,0
3,5,3,8,1,2,2,29,0.9655172409999999,1.0,3,3,7.666666667,1,0.3333,0
1,1,6,1,4,2,1,1,0.0,1.0,0,0,0.0,1,1.0,0
2,4,18,18,0,18,2,102,0.9285714290000001,0.625,1,1,48.5,1,0.5,0
4,5,26,41,1,25,3,232,0.959183673,0.5555555560000001,2,4,56.0,1,0.5,0
7,8,10,16,0,10,2,60,0.8684210529999999,0.5555555560000001,5,6,7.142857143,1,0.7143,0
6,4,10,25,0,10,2,91,0.826086957,0.6,2,4,13.66666667,1,0.6667,0
3,6,12,20,0,12,2,70,0.9459459459999999,0.428571429,1,1,22.0,3,1.3333,0
2,3,19,20,0,19,2,82,0.857142857,0.625,1,1,39.5,1,0.5,0
5,5,13,33,0,13,2,280,0.9189189190000001,0.333333333,1,2,53.0,3,1.0,0
6,5,19,27,0,19,3,156,0.833333333,0.36,3,4,24.0,4,1.1667,0
2,4,24,35,0,24,2,285,0.9285714290000001,0.625,1,1,140.0,1,0.5,0
3,4,37,58,0,37,2,292,0.9285714290000001,0.625,1,1,94.66666667,1,0.3333,0
6,5,15,36,0,15,4,468,0.894736842,0.333333333,1,2,74.66666667,3,1.0,0
2,4,14,16,0,14,2,61,0.9285714290000001,0.625,1,1,29.0,1,0.5,0
2,4,21,29,0,21,2,135,0.9722222220000001,0.666666667,3,3,66.0,5,2.5,0
6,5,17,19,0,17,2,54,0.84,0.6,2,4,7.5,1,0.6667,0
5,1,22,22,17,5,3,66,0.0,0.25,0,0,11.8,1,0.6,1
2,5,18,18,0,18,2,62,0.9375,0.6,1,1,29.5,1,0.5,0
6,4,25,41,0,25,3,211,0.826086957,0.36,2,3,33.0,4,1.1667,0
6,5,17,17,1,16,3,65,0.833333333,0.36,3,4,9.333333332999999,1,0.6667,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
5,5,22,37,2,20,4,181,0.9,0.666666667,2,2,34.4,1,0.6,0
2,3,10,11,0,10,2,48,0.857142857,0.625,1,1,22.5,3,1.5,0
5,1,1,5,1,0,5,5,0.0,1.0,0,0,0.0,1,1.0,0
2,4,11,7,0,11,2,38,0.8888888890000001,0.6,1,1,18.0,1,0.5,0
2,4,2,6,1,1,1,22,0.958333333,1.0,1,1,9.5,2,1.0,0
2,4,2,6,1,1,1,22,0.961538462,1.0,1,1,9.5,2,1.0,0
3,3,8,35,0,8,2,163,0.933333333,0.75,0,0,52.0,6,2.0,0
6,8,10,15,0,10,2,49,0.8857142859999999,0.46666666700000003,4,6,6.666666667,1,0.6667,0
2,3,15,13,0,15,2,69,0.857142857,0.625,1,1,33.0,1,0.5,0
2,3,15,21,0,15,2,95,0.857142857,0.625,1,1,45.0,7,3.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
4,5,2,9,0,2,3,32,0.935483871,1.0,1,1,6.25,1,0.5,0
2,3,13,11,0,13,2,42,0.857142857,0.625,1,1,20.0,3,1.5,0
4,5,12,13,3,9,3,52,0.959183673,0.5555555560000001,2,4,11.25,1,0.5,0
13,1,7,28,4,3,10,206,0.0,0.472222222,0,0,14.69230769,3,1.0,0
4,5,1,9,0,1,4,45,0.869565217,1.0,1,1,9.75,2,1.25,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
0,1,1,0,0,1,0,18,0.0,0.0,0,0,0.0,0,0.0,0
3,4,27,40,0,27,2,256,0.9285714290000001,0.625,1,1,83.33333333,1,0.3333,0
4,5,21,22,1,20,3,96,0.959183673,0.5555555560000001,2,4,22.0,1,0.5,0
4,8,3,9,1,2,1,32,0.942857143,1.0,3,3,6.25,1,0.5,0
7,5,37,49,0,37,3,313,0.8,0.4,3,5,42.57142857,4,1.1429,0
