wmc,dit,cbo,rfc,ca,ce,npm,loc,dam,cam,amc,max_cc,avg_cc,bug
2,3,14,8,0,14,2,32,0.0,0.6,15.0,1,0.5,0
2,4,15,14,0,15,2,56,0.0,0.666666667,27.0,1,0.5,0
4,5,6,11,0,6,1,37,0.0,0.5555555560000001,7.5,1,0.5,0
4,4,26,45,0,26,2,365,1.0,0.5,90.0,4,2.25,0
9,6,23,53,0,23,1,276,0.25,0.708333333,29.22222222,1,0.7778,0
5,5,25,28,0,25,1,115,0.0,0.666666667,21.4,1,0.6,0
2,3,10,6,0,10,2,19,0.0,0.666666667,8.5,1,0.5,0
2,3,20,26,0,20,2,84,0.0,0.666666667,41.0,1,0.5,0
4,1,148,7,148,0,2,94,0.333333333,0.5,20.25,1,0.5,0
4,3,28,33,5,23,2,205,0.25,0.5,49.25,1,0.75,0
5,4,14,21,1,13,4,97,0.0,0.583333333,17.6,1,0.6,0
4,5,9,14,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
3,3,11,10,0,11,2,31,0.0,0.5555555560000001,9.333333332999999,1,0.6667,0
2,3,11,7,6,5,2,17,0.0,0.666666667,7.5,1,0.5,0
2,3,6,6,0,6,2,20,0.0,0.625,9.0,1,0.5,0
7,4,21,35,3,18,5,194,0.0,0.611111111,26.14285714,2,0.8571,0
2,3,34,45,0,34,2,187,0.0,0.666666667,92.5,1,0.5,0
8,5,25,26,0,25,3,114,0.0,0.666666667,12.875,1,0.75,0
6,4,29,37,5,24,3,188,0.25,0.533333333,29.66666667,2,0.8333,0
45,1,50,221,1,49,6,2883,0.538461538,0.276859504,62.77777778,8,1.7556,1
7,5,23,30,0,23,3,134,0.0,0.4,17.71428571,2,0.8571,0
4,4,12,13,0,12,1,49,0.0,0.4,11.25,1,0.75,0
1,1,0,2,0,0,1,4,0.0,1.0,3.0,0,0.0,0
5,5,23,28,0,23,1,127,0.0,0.666666667,23.8,1,0.6,0
3,3,21,28,0,21,2,134,0.0,0.444444444,43.66666667,7,3.3333,0
7,5,12,17,1,11,2,67,0.0,0.666666667,8.142857142999999,2,0.8571,0
3,4,8,7,0,8,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
10,4,38,68,5,33,8,475,0.0,0.740740741,46.1,2,0.9,0
7,5,21,23,0,21,2,87,0.0,0.46666666700000003,11.0,1,0.7143,0
2,4,24,18,0,24,2,91,0.0,0.666666667,44.5,1,0.5,0
2,4,1,3,0,1,1,7,0.0,1.0,2.5,1,0.5,0
4,5,6,11,0,6,1,37,0.0,0.5555555560000001,7.5,1,0.5,0
8,6,19,41,0,19,1,157,0.25,0.666666667,18.125,1,0.75,1
6,5,20,30,0,20,2,119,0.0,0.6,18.33333333,1,0.6667,0
2,4,9,8,0,9,2,31,0.0,0.625,14.5,1,0.5,0
8,5,19,24,0,19,2,112,0.0,0.428571429,12.625,5,1.25,0
2,4,23,25,0,23,2,160,0.0,0.625,79.0,1,0.5,0
4,3,5,16,0,5,3,66,0.333333333,0.666666667,14.75,2,0.75,0
1,1,0,2,0,0,1,4,0.0,1.0,3.0,0,0.0,0
5,6,15,39,1,14,4,188,0.0,0.666666667,36.0,1,0.6,0
2,1,9,8,4,5,1,26,0.0,0.5,12.0,4,2.0,0
7,5,12,17,1,11,2,63,0.0,0.666666667,7.571428571,2,0.8571,0
2,4,22,36,0,22,2,189,0.0,0.625,93.0,1,0.5,0
2,2,11,13,0,11,2,53,0.0,0.666666667,25.5,1,0.5,0
7,4,11,18,0,11,4,120,0.28571428600000004,0.444444444,15.14285714,4,1.2857,0
5,1,35,68,2,33,0,413,0.666666667,0.5,80.4,14,4.2,0
2,3,12,9,0,12,2,31,0.0,0.625,14.5,1,0.5,0
3,3,15,22,0,15,2,184,1.0,0.6,59.33333333,24,8.0,0
2,2,8,10,0,8,2,36,0.0,0.666666667,17.0,3,1.5,0
2,3,18,19,0,18,2,127,0.0,0.6,62.5,4,2.0,0
4,1,5,4,4,1,4,5,0.0,0.625,0.0,1,1.0,0
2,3,26,21,0,26,2,79,0.0,0.625,38.5,5,2.5,0
2,3,12,9,0,12,2,31,0.0,0.625,14.5,1,0.5,0
1,1,5,1,3,2,1,1,0.0,1.0,0.0,1,1.0,0
5,5,15,18,0,15,2,55,0.0,0.583333333,9.4,1,0.6,0
3,4,8,7,0,8,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
5,6,9,14,0,9,1,46,0.0,0.5,7.6,1,0.6,0
3,2,82,6,73,9,3,20,0.0,0.533333333,5.666666667,1,0.6667,0
2,3,16,16,0,16,2,63,0.0,0.6,30.5,6,3.0,0
8,5,20,30,0,20,2,125,0.0,0.428571429,14.25,7,1.5,0
2,3,26,25,0,26,2,134,0.0,0.6,66.0,9,4.5,0
14,1,20,51,2,18,2,271,0.28571428600000004,0.256410256,17.85714286,2,0.9286,0
5,7,9,14,0,9,1,44,0.0,0.5,7.2,1,0.6,0
8,4,17,37,6,11,6,191,0.25,0.523809524,22.375,2,0.875,0
18,2,29,84,6,23,7,763,0.333333333,0.248366013,41.05555556,7,1.6667,0
2,3,19,30,0,19,2,127,0.0,0.6,62.5,11,5.5,0
2,2,23,19,2,21,2,121,0.0,0.625,59.5,1,0.5,0
7,5,21,23,0,21,2,87,0.0,0.46666666700000003,11.0,1,0.7143,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
9,4,23,50,2,21,7,320,0.0,0.625,34.11111111,2,0.8889,0
2,3,18,16,0,18,2,61,0.0,0.6,29.5,5,2.5,0
2,3,11,19,0,11,2,71,0.0,0.666666667,34.0,5,2.5,0
3,3,15,23,0,15,2,131,0.5,0.666666667,42.0,9,3.0,0
2,3,18,20,0,18,2,123,0.0,0.6,59.5,9,4.5,0
3,6,15,16,0,15,3,65,0.0,0.7777777779999999,20.33333333,4,2.0,0
2,3,10,10,0,10,2,44,0.0,0.6,21.0,3,1.5,0
2,3,10,13,0,10,2,36,0.0,0.625,17.0,3,1.5,0
5,2,41,24,27,14,3,104,0.5,0.5,19.4,5,1.4,0
2,3,9,8,0,9,2,33,0.0,0.625,15.5,4,2.0,0
2,3,21,20,0,21,2,99,0.0,0.6,48.5,9,4.5,0
6,3,20,35,0,20,1,335,0.222222222,0.9,53.33333333,4,1.1667,0
4,5,15,21,0,15,1,76,0.0,0.5555555560000001,17.25,1,0.5,0
7,4,32,38,6,26,4,190,0.0,0.611111111,25.57142857,2,0.8571,0
11,1,32,74,0,32,2,549,0.2,0.31,48.45454545,6,2.1818,1
2,3,12,12,0,12,2,54,0.0,0.625,26.0,5,2.5,0
2,3,18,25,0,18,2,102,0.0,0.6,49.5,6,3.0,0
24,4,52,143,6,46,5,1111,0.14285714300000002,0.18633540399999998,45.0,23,2.375,1
7,4,11,18,0,11,4,120,0.28571428600000004,0.444444444,15.14285714,4,1.2857,0
2,3,18,16,0,18,2,72,0.0,0.6,35.0,3,1.5,0
3,3,19,24,0,19,2,94,0.0,0.444444444,30.33333333,7,3.3333,0
6,5,21,35,3,18,5,149,0.0,0.55,23.33333333,2,0.8333,0
9,6,7,17,0,7,1,46,0.0,0.625,4.1111111110000005,1,0.7778,0
2,3,26,35,0,26,2,292,0.0,0.666666667,144.0,27,13.5,1
2,3,12,9,0,12,2,59,0.0,0.6,28.5,4,2.0,0
2,2,5,6,0,5,2,20,0.0,0.666666667,9.0,1,0.5,0
2,3,14,12,0,14,2,46,0.0,0.625,22.0,2,1.0,0
2,3,8,9,0,8,2,32,0.0,0.6,15.0,2,1.0,0
2,3,16,9,0,16,2,41,0.0,0.6,19.5,1,0.5,0
2,3,18,12,0,18,2,79,0.0,0.6,38.5,6,3.0,0
6,2,22,46,2,20,3,231,0.0,0.333333333,37.16666667,7,2.1667,0
2,3,14,15,0,14,2,118,0.0,0.6,58.0,7,3.5,0
11,5,47,88,5,42,9,621,0.0,0.7666666670000001,55.09090909,2,0.9091,0
2,3,17,16,0,17,2,100,0.0,0.666666667,49.0,1,0.5,0
4,1,5,13,3,3,2,104,0.0,0.333333333,23.0,7,2.5,0
6,5,12,17,1,11,1,61,0.0,0.7333333329999999,8.666666667000001,2,0.8333,0
1,1,3,1,1,2,1,1,0.0,1.0,0.0,1,1.0,0
0,1,1,0,1,0,0,25,0.0,0.0,0.0,0,0.0,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
8,4,17,25,1,16,5,166,0.25,0.47619047600000003,18.75,4,1.375,0
1,1,0,2,0,0,1,4,0.0,1.0,3.0,0,0.0,0
2,4,30,36,0,30,2,219,0.0,0.625,108.5,1,0.5,0
2,3,21,16,0,21,2,75,0.0,0.6,36.5,1,0.5,0
2,4,17,19,0,17,2,144,0.0,0.666666667,71.0,1,0.5,0
8,5,11,18,1,10,3,81,0.0,0.428571429,8.75,2,0.875,0
5,5,10,14,0,10,2,63,0.0,0.5,11.0,1,0.6,0
7,4,15,30,1,14,5,161,0.0,0.611111111,21.42857143,2,0.8571,0
5,5,7,12,0,7,2,50,0.0,0.5,8.4,1,0.6,0
5,5,14,21,0,14,1,76,0.0,0.4375,13.6,3,1.0,0
2,4,18,26,0,18,2,248,0.0,0.625,123.0,1,0.5,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
2,3,9,10,0,9,2,49,0.0,0.666666667,23.5,5,2.5,0
2,3,10,12,0,10,2,44,0.0,0.666666667,21.0,1,0.5,0
13,3,10,34,0,10,4,231,0.428571429,0.236111111,16.23076923,2,1.1538,0
2,4,16,14,0,16,2,52,0.0,0.625,25.0,1,0.5,0
2,3,12,10,0,12,2,31,0.0,0.6,14.5,1,0.5,0
5,5,20,32,1,19,4,181,0.0,0.666666667,34.6,1,0.6,0
3,2,34,5,27,7,3,15,0.0,0.583333333,4.0,1,0.6667,0
0,1,2,0,2,0,0,28,0.0,0.0,0.0,0,0.0,2
2,3,22,13,0,22,2,46,0.0,0.6,22.0,3,1.5,0
6,5,13,19,0,13,2,76,0.0,0.6,11.16666667,1,0.6667,0
2,3,13,7,0,13,2,37,0.0,0.6,17.5,1,0.5,0
6,6,20,30,0,20,1,123,0.0,0.6,18.83333333,1,0.6667,0
5,5,10,14,0,10,2,53,0.0,0.5,9.0,1,0.6,0
3,3,16,20,0,16,2,81,0.0,0.444444444,26.0,6,3.0,0
5,2,26,60,0,26,2,405,0.111111111,0.45,78.2,7,3.0,2
2,3,13,11,0,13,2,53,0.0,0.666666667,25.5,6,3.0,0
3,1,0,13,0,0,1,42,0.0,0.666666667,13.0,1,0.6667,0
3,5,13,36,0,13,1,397,0.1,0.666666667,128.0,1,0.3333,0
7,2,20,48,1,20,2,423,1.0,0.30612244899999996,59.28571429,13,4.4286,0
2,3,12,8,0,12,2,34,0.0,0.6,16.0,2,1.0,0
3,5,12,12,0,12,3,36,0.0,0.5555555560000001,11.0,2,1.0,0
2,4,14,13,0,14,2,92,0.0,0.666666667,45.0,1,0.5,0
4,3,13,24,0,13,2,175,0.5,0.533333333,42.25,3,1.0,2
9,6,7,17,0,7,1,46,0.0,0.625,4.1111111110000005,1,0.7778,0
3,3,14,30,0,14,2,217,0.25,0.583333333,70.0,1,0.3333,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
2,3,1,9,0,1,1,60,0.0,0.666666667,28.5,1,0.5,0
2,7,19,44,1,19,2,167,1.0,0.666666667,81.5,6,3.0,0
3,6,1,5,0,1,1,11,0.0,1.0,2.666666667,1,0.6667,0
2,3,1,10,0,1,1,88,0.0,0.666666667,42.0,1,0.5,0
2,5,4,4,0,4,2,13,0.0,0.666666667,5.5,1,0.5,0
3,2,7,10,3,6,2,44,1.0,0.5,12.66666667,1,0.6667,0
7,2,16,40,0,16,6,219,0.5,0.36111111100000004,30.0,2,0.8571,0
4,4,5,25,0,5,1,232,0.0,0.375,56.25,2,1.0,0
4,4,2,17,0,2,1,515,0.0,0.375,127.25,1,0.75,0
11,4,15,72,3,14,3,642,0.636363636,0.26666666699999997,56.36363636,9,2.3636,0
2,7,19,43,1,19,2,173,1.0,0.666666667,84.5,7,3.5,0
3,6,1,5,0,1,1,11,0.0,1.0,2.666666667,1,0.6667,0
2,6,16,20,0,16,2,104,0.0,0.666666667,51.0,8,4.0,0
4,5,1,9,0,1,1,40,0.0,1.0,9.0,1,0.75,0
4,4,5,25,0,5,1,232,0.0,0.375,56.25,2,1.0,0
4,1,48,120,0,48,1,1369,0.0,0.333333333,337.75,1,0.75,0
2,6,8,15,0,8,2,54,0.666666667,0.666666667,24.5,1,0.5,0
4,1,31,74,0,31,1,668,0.0,0.333333333,162.5,1,0.75,0
4,5,1,9,0,1,1,35,0.0,1.0,7.75,1,0.75,0
4,1,47,111,0,47,1,1062,0.0,0.333333333,261.5,1,0.75,0
9,1,9,23,6,7,2,146,0.454545455,0.41666666700000005,14.0,2,1.0,0
1,6,1,32,1,0,1,131,1.0,1.0,127.0,0,0.0,0
6,6,26,60,4,23,2,313,0.5,0.28571428600000004,50.5,7,2.5,0
2,3,1,10,0,1,1,86,0.0,0.666666667,41.0,1,0.5,0
5,1,18,12,15,6,4,50,1.0,0.25,8.8,1,0.6,0
6,1,7,12,1,6,6,29,0.0,0.166666667,3.833333333,1,0.8333,0
3,1,16,6,15,1,3,21,1.0,0.666666667,5.666666667,1,0.6667,0
4,5,1,9,0,1,1,35,0.0,1.0,7.75,1,0.75,0
4,4,2,19,0,2,1,167,0.0,0.375,40.25,1,0.75,0
4,1,54,129,0,54,1,1493,0.0,0.333333333,368.5,1,0.75,0
2,3,1,10,0,1,1,112,0.0,0.666666667,54.0,1,0.5,0
5,4,33,92,1,33,4,480,0.6,0.36666666700000006,93.0,7,4.2,0
4,1,54,130,1,53,1,1619,0.0,0.333333333,400.0,1,0.75,0
4,1,41,95,0,41,1,746,0.0,0.333333333,182.75,1,0.75,0
4,1,57,143,0,57,1,1565,0.0,0.333333333,386.0,1,0.75,0
4,4,2,20,0,2,1,167,0.0,0.375,40.25,1,0.75,0
3,7,3,4,0,3,1,10,0.0,0.666666667,2.333333333,1,0.6667,0
4,1,45,111,0,45,1,1247,0.0,0.333333333,307.5,1,0.75,0
4,4,14,75,1,14,3,488,1.0,0.45,119.75,20,5.75,0
4,5,1,9,0,1,1,35,0.0,1.0,7.75,1,0.75,0
4,4,4,18,0,4,2,77,0.0,0.625,18.0,2,1.25,0
12,3,38,117,1,38,5,1080,0.772727273,0.31168831199999997,87.16666667,13,2.8333,0
4,1,45,101,0,45,1,877,0.0,0.333333333,215.5,1,0.75,0
2,3,1,9,0,1,1,44,0.0,0.666666667,20.5,1,0.5,0
5,1,6,39,0,6,4,336,0.75,0.41666666700000005,65.4,5,2.2,0
7,1,1,25,1,0,7,349,1.0,0.642857143,48.42857143,1,0.8571,0
4,4,2,18,0,2,1,182,0.0,0.375,44.0,1,0.75,0
5,4,20,43,1,20,4,169,0.5,0.5,32.0,5,1.6,0
5,1,3,21,2,1,3,141,1.0,0.5,26.6,3,1.4,0
4,4,11,27,6,5,1,341,0.0,0.375,83.5,2,1.0,0
1,1,9,1,8,1,1,1,0.0,1.0,0.0,1,1.0,0
2,6,18,16,1,18,2,57,1.0,0.666666667,27.0,2,1.0,0
2,3,1,9,0,1,1,48,0.0,0.666666667,22.5,1,0.5,0
2,3,1,10,0,1,1,90,0.0,0.666666667,43.0,1,0.5,0
2,5,4,5,0,4,2,13,1.0,0.666666667,5.0,1,0.5,0
4,4,2,15,0,2,1,122,0.0,0.375,29.0,1,0.75,0
6,6,7,15,0,7,2,50,0.0,0.583333333,7.333333333,1,0.8333,0
4,5,1,9,0,1,1,35,0.0,1.0,7.75,1,0.75,0
3,1,2,9,0,2,3,86,0.0,0.333333333,26.33333333,5,2.0,0
1,6,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
4,5,1,9,0,1,1,35,0.0,1.0,7.75,1,0.75,0
4,4,5,25,0,5,1,234,0.0,0.375,56.75,2,1.0,0
5,6,1,10,0,1,2,34,0.0,1.0,5.8,1,0.8,0
4,5,1,9,0,1,1,23,0.0,1.0,4.75,1,0.75,0
1,5,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
8,1,1,26,1,0,8,245,1.0,0.625,29.25,1,0.875,0
6,6,5,13,0,5,2,44,0.0,0.583333333,6.333333333,1,0.8333,0
3,6,1,5,0,1,1,11,0.0,1.0,2.666666667,1,0.6667,0
4,6,1,8,0,1,2,40,0.0,1.0,9.0,1,0.75,0
20,3,57,120,2,57,4,1240,0.666666667,0.221052632,59.8,20,2.9,0
8,5,40,82,3,38,3,416,0.571428571,0.25,50.125,6,2.125,0
4,4,2,18,0,2,1,362,0.0,0.375,89.0,1,0.75,0
5,4,19,47,1,19,4,156,0.5,0.5,29.4,2,1.0,0
6,4,25,50,3,22,4,272,0.333333333,0.333333333,43.33333333,7,2.1667,0
4,1,43,94,0,43,1,716,0.0,0.333333333,175.5,1,0.75,0
19,6,12,111,5,11,9,954,1.0,0.18045112800000002,48.05263158,7,1.7895,0
4,5,15,38,1,15,2,143,1.0,0.35714285700000004,34.25,3,1.5,0
4,4,2,18,0,2,1,354,0.0,0.375,87.0,1,0.75,0
8,1,6,15,3,4,3,56,1.0,0.19047619,5.625,1,0.75,0
6,4,20,48,1,20,4,190,0.5,0.45833333299999995,30.0,6,1.6667,0
3,3,4,5,1,3,2,10,0.0,0.5,2.333333333,1,0.6667,0
4,1,54,130,1,53,1,1619,0.0,0.333333333,400.0,1,0.75,0
3,5,12,31,0,12,2,111,1.0,0.46666666700000003,35.33333333,1,0.6667,0
2,3,2,11,0,2,1,111,0.0,0.666666667,53.5,1,0.5,0
2,1,6,10,2,4,2,33,0.0,0.5,15.5,1,0.5,0
16,1,69,94,44,25,14,1577,0.6,0.18,97.25,17,6.3125,0
13,2,8,39,3,5,13,175,1.0,0.33846153799999995,12.23076923,2,1.1538,0
4,2,7,19,1,7,2,79,1.0,0.41666666700000005,18.25,4,2.0,0
4,5,1,9,0,1,1,35,0.0,1.0,7.75,1,0.75,0
6,2,5,12,2,4,1,41,1.0,0.444444444,5.5,1,0.8333,0
6,2,26,47,1,26,2,211,0.625,0.32,32.83333333,4,1.3333,0
4,1,46,137,0,46,1,2803,0.0,0.333333333,696.0,1,0.75,0
3,1,2,9,0,2,3,140,0.0,0.333333333,43.33333333,8,3.0,0
3,6,1,6,0,1,2,39,0.0,1.0,12.0,1,0.6667,0
5,7,31,107,2,31,3,705,1.0,0.342857143,138.4,30,7.6,0
8,1,13,39,7,6,7,320,1.0,0.23809523800000001,38.375,3,1.25,0
3,6,1,5,0,1,1,11,0.0,1.0,2.666666667,1,0.6667,0
2,3,12,13,0,12,2,73,0.0,0.6,34.5,4,2.0,0
8,4,26,51,4,22,6,313,0.0,0.666666667,37.625,2,0.875,0
2,3,16,17,0,16,2,124,0.0,0.6,61.0,7,3.5,0
7,5,14,22,0,14,2,78,0.0,0.4,9.714285713999999,3,1.0,0
7,7,15,24,0,15,1,95,0.0,0.666666667,12.14285714,1,0.7143,2
7,4,15,34,0,15,5,212,0.0,0.611111111,28.71428571,2,0.8571,0
5,1,7,13,2,5,2,49,0.0,0.5,8.4,1,0.6,0
12,5,51,92,8,43,9,582,0.0,0.787878788,47.16666667,2,0.9167,0
6,3,13,19,0,13,4,96,0.0,0.533333333,14.33333333,2,0.8333,0
0,1,0,0,0,0,0,29,0.0,0.0,0.0,0,0.0,0
17,2,34,64,1,33,3,1041,1.0,0.897058824,60.17647059,4,1.9412,0
2,3,9,8,0,9,2,24,0.0,0.6,11.0,1,0.5,0
2,3,6,8,0,6,2,30,0.0,0.666666667,14.0,3,1.5,1
2,3,17,25,0,17,2,115,0.0,0.6,56.5,8,4.0,0
4,2,38,52,0,38,2,343,0.0,0.4,83.25,7,2.75,0
6,5,13,20,0,13,2,88,0.0,0.6,13.16666667,1,0.6667,0
6,4,36,73,1,36,2,1248,1.0,0.333333333,206.66666669999998,28,9.3333,0
6,5,11,16,1,10,1,55,0.0,0.7333333329999999,7.666666667,2,0.8333,0
3,5,11,11,0,11,3,36,0.0,0.5555555560000001,11.0,2,1.0,0
2,4,22,28,0,22,2,126,0.0,0.625,61.5,1,0.5,0
2,2,14,10,0,14,2,37,0.0,0.666666667,17.5,1,0.5,0
2,3,14,19,0,14,2,72,0.0,0.625,34.5,3,1.5,0
2,3,10,10,0,10,2,34,0.0,0.625,16.0,2,1.0,0
2,2,6,7,0,6,2,26,0.0,0.666666667,12.0,1,0.5,0
3,4,8,7,0,8,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
1,1,4,1,3,1,1,3,0.0,1.0,0.0,1,1.0,2
2,3,13,14,0,13,2,48,0.0,0.666666667,23.0,1,0.5,0
5,6,26,46,2,24,4,175,0.0,0.666666667,33.4,1,0.6,0
2,3,12,10,0,12,2,29,0.0,0.6,13.5,1,0.5,0
10,3,27,48,4,23,8,549,0.0625,0.23,52.3,20,3.2,0
8,4,46,30,26,20,3,189,0.25,0.404761905,22.125,5,1.625,0
5,4,4,7,0,4,1,18,0.0,0.6,2.6,1,0.8,0
2,3,12,8,0,12,2,28,0.0,0.6,13.0,2,1.0,0
2,3,13,9,6,7,2,22,0.0,0.666666667,10.0,1,0.5,0
5,5,7,12,0,7,2,58,0.0,0.5,10.0,1,0.6,0
2,3,5,15,0,5,2,63,0.0,0.666666667,30.0,3,1.5,0
2,3,5,6,0,5,2,20,0.0,0.666666667,9.0,1,0.5,0
4,1,8,4,6,2,4,4,0.0,0.4375,0.0,1,1.0,0
2,3,16,10,0,16,2,49,0.0,0.625,23.5,3,1.5,0
4,3,21,29,0,21,2,135,0.0,0.41666666700000005,32.75,5,2.75,0
12,4,41,72,9,32,9,468,0.0,0.727272727,37.66666667,2,0.9167,0
2,3,14,12,0,14,2,44,0.0,0.625,21.0,3,1.5,0
2,3,16,18,0,16,2,64,0.0,0.6,30.5,2,1.0,0
5,3,42,61,0,42,2,352,0.2,0.35714285700000004,68.4,14,4.8,1
3,3,6,10,0,6,2,42,0.0,0.583333333,13.0,4,1.6667,0
5,6,9,14,0,9,1,46,0.0,0.5,7.6,1,0.6,0
2,3,19,18,0,19,2,78,0.0,0.6,38.0,3,1.5,0
1,4,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
2,5,12,12,0,12,1,45,0.0,0.666666667,21.5,1,0.5,0
1,6,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
8,6,35,76,4,31,7,699,0.0,0.80952381,86.0,1,0.75,0
2,2,9,10,0,9,2,33,0.0,0.666666667,15.5,1,0.5,0
4,5,18,28,0,18,1,125,0.0,0.5555555560000001,29.5,1,0.5,0
6,6,23,33,0,23,1,149,0.0,0.6,23.33333333,1,0.6667,0
7,4,33,40,12,21,5,185,0.25,0.444444444,24.85714286,2,1.0,0
2,3,15,18,0,15,2,124,0.0,0.6,60.0,9,4.5,0
3,3,16,22,0,16,2,88,0.0,0.444444444,28.33333333,7,3.3333,0
9,6,7,17,0,7,1,46,0.0,0.625,4.1111111110000005,1,0.7778,0
1,1,4,1,2,2,1,1,0.0,1.0,0.0,1,1.0,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
5,5,12,16,0,12,2,48,0.0,0.4,8.0,1,0.6,0
18,1,39,76,17,22,11,633,0.25,0.222222222,33.94444444,9,2.2778,0
5,6,9,15,0,9,1,46,0.0,0.5,7.6,1,0.6,0
2,2,12,11,0,12,2,33,0.0,0.666666667,15.5,1,0.5,0
7,4,14,22,2,12,5,143,0.0,0.5,18.85714286,2,0.8571,0
7,4,22,31,1,21,5,165,0.0,0.611111111,22.0,2,0.8571,0
5,5,15,28,0,15,1,149,0.0,0.4375,28.2,3,1.0,0
4,1,26,21,15,11,3,80,0.0,0.5,19.0,1,0.75,0
4,3,8,18,0,8,2,73,1.0,0.666666667,17.0,4,1.75,0
4,1,14,32,0,14,3,148,1.0,0.55,35.5,6,3.0,0
15,4,22,51,6,16,13,404,0.0,0.542857143,25.66666667,2,1.0,0
5,1,2,27,0,2,2,143,0.333333333,0.333333333,27.0,1,0.6,0
2,3,5,7,0,5,2,16,0.0,0.625,7.0,1,0.5,0
2,2,18,10,0,18,2,33,0.0,0.666666667,15.5,1,0.5,0
5,5,7,12,0,7,2,54,0.0,0.5,9.2,1,0.6,0
0,1,5,0,5,0,0,15,0.0,0.0,0.0,0,0.0,0
2,3,14,15,0,14,2,45,0.0,0.6,21.5,4,2.0,0
8,4,39,64,2,37,6,339,0.0,0.666666667,40.875,2,0.875,0
2,3,2,4,0,2,1,10,0.0,0.75,4.0,1,0.5,0
6,5,14,23,0,14,1,79,0.0,0.6,11.66666667,1,0.6667,0
6,5,20,21,0,20,2,72,0.0,0.44,10.5,1,0.6667,0
5,7,9,15,0,9,1,48,0.0,0.5,8.0,1,0.6,0
2,5,12,6,8,4,2,18,0.0,0.666666667,8.0,1,0.5,0
2,3,18,24,0,18,2,95,0.0,0.6,46.5,7,3.5,0
3,2,22,37,2,20,2,251,0.545454545,0.583333333,79.0,5,2.0,0
2,3,10,8,0,10,2,20,0.0,0.6,9.0,2,1.0,0
5,5,12,16,0,12,2,48,0.0,0.4,8.0,1,0.6,0
2,3,11,12,0,11,2,33,0.0,0.625,15.5,2,1.0,0
3,3,13,11,0,13,2,34,0.0,0.46666666700000003,10.33333333,1,0.6667,0
6,4,13,18,2,11,4,105,0.0,0.533333333,15.83333333,2,0.8333,0
8,4,23,44,4,19,6,270,0.0,0.571428571,32.25,2,0.875,0
2,3,10,10,0,10,2,29,0.0,0.625,13.5,1,0.5,0
2,3,14,12,0,14,2,56,0.0,0.6,27.0,5,2.5,0
6,5,22,27,0,22,2,106,0.0,0.44,16.16666667,1,0.6667,0
2,3,7,5,0,7,2,19,0.0,0.625,8.5,1,0.5,0
7,4,12,28,0,12,5,177,0.0,0.611111111,23.71428571,2,0.8571,0
7,4,22,35,2,20,5,194,0.0,0.611111111,26.14285714,2,0.8571,0
6,5,19,27,0,19,1,92,0.0,0.6,13.83333333,1,0.6667,0
7,5,10,17,1,9,2,61,0.0,0.444444444,7.285714286,2,0.8571,0
2,2,6,8,0,6,2,32,0.0,0.666666667,15.0,4,2.0,0
2,3,22,15,0,22,2,82,0.0,0.6,40.0,9,4.5,0
8,5,19,24,0,19,2,112,0.0,0.428571429,12.625,5,1.25,0
6,3,14,28,0,14,2,184,0.0,0.6333333329999999,29.33333333,4,2.3333,0
6,5,11,16,1,10,1,55,0.0,0.7333333329999999,7.666666667,2,0.8333,0
6,5,23,23,0,23,2,79,0.0,0.666666667,11.66666667,1,0.6667,0
2,3,26,21,0,26,2,81,0.0,0.6,39.5,3,1.5,0
2,4,32,39,0,32,2,251,0.0,0.625,124.5,1,0.5,0
3,3,21,29,0,21,2,119,0.0,0.444444444,38.66666667,6,3.0,0
2,3,12,11,0,12,2,34,0.0,0.625,16.0,2,1.0,0
3,3,24,45,0,24,2,210,0.0,0.625,68.33333333,5,1.6667,0
3,4,4,5,0,4,1,12,0.0,0.666666667,3.0,1,0.6667,0
9,3,34,51,9,25,7,251,0.25,0.4375,26.44444444,2,1.0,0
4,5,9,14,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
8,4,27,49,0,27,4,387,0.46153846200000004,0.35714285700000004,45.75,3,1.5,0
2,3,9,8,0,9,2,25,0.0,0.6,11.5,2,1.0,0
2,3,18,20,0,18,2,74,0.0,0.6,36.0,5,2.5,0
2,3,9,8,0,9,2,31,0.0,0.625,14.5,3,1.5,0
2,3,18,23,0,18,2,100,0.0,0.6,48.5,6,3.0,0
5,2,28,27,0,28,2,317,0.0,0.8,62.4,7,3.6,0
6,1,14,38,0,14,3,165,0.571428571,0.4,25.33333333,3,1.1667,0
