wmc,dit,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,mfa,cam,amc,max_cc,avg_cc,bug
2,3,15,12,1,0,15,2,2.0,41,0.9,0.625,19.5,1,0.5,1
4,5,11,20,4,0,11,3,1.0,91,0.9607843140000001,0.5555555560000001,21.0,1,0.5,0
2,3,29,24,1,0,29,2,1.0,89,0.857142857,0.625,43.0,1,0.5,0
2,3,14,19,1,0,14,2,1.0,74,0.857142857,0.625,35.5,1,0.5,0
11,4,25,86,53,2,23,2,0.95,828,0.7428571429999999,0.483333333,74.09090909,5,2.1818,0
2,3,17,15,1,0,17,2,2.0,55,0.857142857,0.625,26.5,1,0.5,0
2,3,16,19,1,0,16,2,2.0,130,0.857142857,0.625,62.0,1,0.5,0
2,3,17,14,1,0,17,2,2.0,49,0.857142857,0.625,23.5,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.916666667,0.5555555560000001,8.75,1,0.5,0
4,5,31,58,4,0,31,3,1.0,394,0.9607843140000001,0.5555555560000001,96.5,1,0.5,5
2,3,12,19,1,0,12,2,2.0,72,0.857142857,0.625,35.0,1,0.5,0
2,3,14,17,1,0,14,2,2.0,62,0.857142857,0.625,30.0,1,0.5,0
10,1,20,39,0,16,4,7,0.46666666700000003,285,0.0,0.433333333,27.0,7,2.2,1
2,3,10,13,1,0,10,2,2.0,50,0.857142857,0.625,24.0,1,0.5,0
2,3,10,10,1,0,10,2,1.0,35,0.857142857,0.625,16.0,2,1.0,0
7,6,15,42,15,2,13,4,0.944444444,285,0.9264705879999999,0.46666666700000003,39.28571429,2,1.0,2
2,3,23,48,1,0,23,2,2.0,324,0.857142857,0.625,161.0,1,0.5,0
2,4,7,3,0,6,1,0,0.0,21,1.0,0.666666667,9.0,0,0.0,0
8,1,20,31,24,4,16,6,0.87755102,277,0.0,0.4,32.75,4,2.75,0
2,3,21,28,1,0,21,2,1.0,127,0.857142857,0.625,62.0,1,0.5,0
13,4,29,155,72,3,26,3,0.933333333,1147,0.725,0.5,86.84615385,1,0.8462,3
2,8,5,5,1,0,5,1,2.0,10,0.966666667,0.75,3.5,1,0.5,0
6,5,21,39,3,4,17,5,0.8666666670000001,280,0.924528302,0.7333333329999999,45.16666667,1,0.6667,4
2,6,5,5,1,0,5,2,2.0,14,0.981818182,0.75,6.0,1,0.5,0
4,5,4,7,6,0,4,1,2.0,16,0.9117647059999999,0.625,3.0,1,0.75,0
5,5,19,24,4,4,15,4,0.916666667,96,0.942307692,0.4375,17.6,2,0.8,0
2,5,17,28,1,0,17,1,1.142857143,425,0.975609756,1.0,208.0,1,0.5,0
2,3,23,29,1,0,23,2,2.0,119,0.857142857,0.625,58.5,1,0.5,0
4,3,10,19,2,2,8,2,0.7777777779999999,88,0.923076923,0.666666667,20.25,2,0.75,0
2,2,25,28,1,0,25,1,2.0,133,0.933333333,0.625,65.5,6,3.0,0
4,6,3,9,6,1,2,2,1.111111111,32,0.962264151,1.0,6.25,1,0.5,0
2,3,31,55,1,0,31,2,2.0,246,0.857142857,0.625,122.0,1,0.5,0
2,3,18,27,1,0,18,2,2.0,126,0.857142857,0.625,62.0,1,0.5,0
6,6,13,32,13,0,13,3,1.0,115,0.93220339,0.4,17.66666667,1,0.6667,0
2,3,12,11,1,0,12,2,1.0,43,0.857142857,0.625,20.0,1,0.5,1
5,5,13,29,8,1,12,3,1.0,148,0.942307692,0.5,28.0,1,0.6,0
7,4,34,101,19,4,30,3,1.0,501,0.852941176,0.566666667,70.14285714,1,0.7143,3
2,4,7,6,1,0,7,1,2.0,19,0.8888888890000001,0.625,8.5,1,0.5,0
4,5,11,19,4,0,11,3,1.0,77,0.9607843140000001,0.5555555560000001,17.5,1,0.5,0
4,6,8,13,4,0,8,1,1.0,52,0.913043478,0.5555555560000001,11.25,1,0.5,0
3,4,10,21,3,0,10,1,1.0,175,0.951219512,0.666666667,56.33333333,1,0.6667,1
5,5,12,25,8,1,11,3,1.0,114,0.942307692,0.5,21.2,1,0.6,0
4,3,12,27,2,1,11,2,0.7777777779999999,116,0.923076923,0.666666667,27.25,2,0.75,0
0,1,0,0,0,0,0,0,2.0,29,0.0,0.0,0.0,0,0.0,0
7,4,27,54,19,2,25,3,1.0,335,0.852941176,0.5,46.14285714,1,0.7143,1
1,2,5,2,0,1,4,1,2.0,28,1.0,1.0,27.0,0,0.0,0
5,6,16,52,8,0,16,4,0.875,196,0.947368421,0.4375,37.8,15,3.6,0
5,5,6,11,10,0,6,1,2.0,28,0.8857142859999999,0.7,4.6,3,1.2,0
0,1,1,0,0,1,0,0,2.0,17,0.0,0.0,0.0,0,0.0,0
2,3,15,21,1,0,15,2,1.0,84,0.857142857,0.625,40.5,1,0.5,0
9,6,17,36,6,0,17,1,0.645833333,966,0.851851852,0.38888888899999996,105.0,11,2.0,5
3,5,24,28,1,0,24,1,0.5,243,0.904761905,0.7222222220000001,79.66666667,1,0.6667,0
2,3,33,60,1,0,33,2,2.0,284,0.857142857,0.625,141.0,1,0.5,0
6,5,18,29,15,0,18,1,0.92,185,0.857142857,0.41666666700000005,29.0,7,2.0,0
2,3,20,21,1,0,20,2,1.0,113,0.857142857,0.625,55.0,1,0.5,0
11,1,40,106,55,3,37,5,1.1,1246,0.0,0.21969697,112.0,22,3.2727,1
2,3,13,16,1,0,13,2,2.0,58,0.857142857,0.625,28.0,1,0.5,0
2,4,28,29,1,0,28,2,2.0,111,0.933333333,0.6,54.5,1,0.5,0
2,3,15,14,1,0,15,2,2.0,56,0.857142857,0.625,27.0,1,0.5,0
2,3,10,21,1,0,10,2,2.0,89,0.857142857,0.625,43.5,8,4.0,0
2,3,9,8,1,0,9,2,2.0,26,0.857142857,0.625,12.0,1,0.5,0
4,5,11,14,4,1,10,3,1.0,55,0.9607843140000001,0.5555555560000001,12.0,1,0.5,0
3,7,12,10,3,5,7,1,2.0,50,0.954545455,0.5,15.66666667,1,0.6667,0
2,3,10,18,1,0,10,2,2.0,63,0.857142857,0.625,30.5,6,3.0,0
4,7,11,27,4,0,11,2,0.8888888890000001,168,0.9649122809999999,0.5,40.25,4,1.25,2
4,5,19,40,4,0,19,2,0.7666666670000001,619,0.9523809520000001,0.5555555560000001,151.25,15,4.25,0
3,2,31,62,1,0,31,1,0.875,313,0.933333333,0.625,102.0,9,3.0,1
2,3,15,15,1,0,15,2,2.0,60,0.857142857,0.625,29.0,1,0.5,0
4,2,8,10,6,1,7,3,1.0,37,0.666666667,0.666666667,7.75,1,0.5,0
6,6,18,24,3,0,18,1,0.8666666670000001,100,0.84,0.7333333329999999,15.16666667,1,0.6667,0
6,6,20,26,3,0,20,1,0.8666666670000001,99,0.84,0.7333333329999999,15.0,1,0.6667,2
2,3,17,23,1,0,17,2,1.0,79,0.857142857,0.625,38.0,1,0.5,0
2,3,27,24,1,0,27,2,1.0,97,0.857142857,0.625,47.0,1,0.5,0
2,3,8,13,1,0,8,2,2.0,44,0.857142857,0.625,21.0,1,0.5,0
4,5,11,22,4,0,11,3,1.0,92,0.9607843140000001,0.5555555560000001,21.25,1,0.5,0
4,5,4,6,6,0,4,1,2.0,14,0.9090909090000001,0.4375,2.5,1,0.75,0
4,4,4,7,6,0,4,1,2.0,16,0.9032258059999999,0.4375,3.0,1,0.75,0
2,4,36,31,1,0,36,2,1.6666666669999999,206,0.933333333,0.6,100.5,1,0.5,0
4,1,11,33,0,2,9,3,1.158730159,197,0.0,0.5,43.0,2,1.25,0
2,3,19,19,1,0,19,2,2.0,78,0.857142857,0.625,38.0,1,0.5,0
2,3,11,12,1,0,11,2,2.0,31,0.857142857,0.625,14.5,1,0.5,0
2,3,29,24,1,0,29,2,1.0,126,0.857142857,0.625,61.0,1,0.5,0
4,5,25,33,4,0,25,3,1.0,139,0.9607843140000001,0.5555555560000001,32.75,1,0.5,0
2,3,19,27,1,0,19,2,1.0,115,0.857142857,0.625,56.0,1,0.5,0
2,3,30,36,1,0,30,2,1.0,148,0.857142857,0.625,72.5,1,0.5,0
2,3,8,8,1,0,8,2,2.0,29,0.857142857,0.666666667,13.5,2,1.0,0
2,3,17,29,1,0,17,2,2.0,184,0.857142857,0.625,91.0,1,0.5,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
2,3,9,17,1,0,9,2,1.0,65,0.857142857,0.625,31.0,1,0.5,0
2,3,20,25,1,0,20,2,1.0,132,0.857142857,0.625,64.5,1,0.5,0
78,1,130,245,2995,60,70,76,0.985714286,2871,0.0,0.09139009099999999,35.67948718,8,1.8974,2
7,6,14,23,15,0,14,1,0.944444444,80,0.807692308,0.666666667,10.0,1,0.7143,0
2,1,13,6,1,11,2,2,2.0,28,0.0,0.75,13.0,2,1.0,0
2,2,9,14,1,0,9,2,2.0,71,0.8,0.666666667,34.5,5,2.5,1
7,7,15,23,21,0,15,1,1.0555555559999998,114,0.893617021,0.375,14.85714286,1,0.7143,0
4,4,15,49,4,1,14,3,1.0,232,0.9285714290000001,0.5555555560000001,56.25,1,0.5,0
2,3,11,9,1,0,11,2,2.0,30,0.857142857,0.625,14.0,1,0.5,0
3,3,29,37,3,0,29,2,1.0,224,0.75,0.5555555560000001,73.0,1,0.6667,0
2,3,16,15,1,0,16,2,1.0,56,0.857142857,0.625,26.5,1,0.5,0
2,3,25,24,1,0,25,2,2.0,105,0.857142857,0.625,51.5,1,0.5,0
2,3,12,30,1,0,12,2,2.0,127,0.857142857,0.625,62.5,1,0.5,0
2,3,25,29,1,0,25,2,1.0,125,0.857142857,0.625,60.5,1,0.5,0
15,5,24,54,105,1,23,2,1.023809524,422,0.771929825,0.607142857,26.93333333,1,0.8667,2
2,3,8,12,1,0,8,2,2.0,48,0.857142857,0.625,23.0,4,2.0,0
26,1,94,73,315,87,8,24,1.0192,686,0.0,0.16,24.42307692,7,2.1923,0
2,3,20,23,1,0,20,2,1.0,133,0.857142857,0.625,65.0,1,0.5,0
5,6,8,14,8,0,8,1,1.0,45,0.88,0.5,7.4,1,0.6,0
5,5,14,21,10,0,14,1,1.0,91,0.882352941,0.37142857100000004,16.8,3,1.2,0
2,3,19,17,1,0,19,2,1.0,69,0.857142857,0.625,33.0,1,0.5,0
2,3,3,4,1,0,3,1,2.0,8,0.833333333,1.0,3.0,1,0.5,0
8,5,20,39,26,4,16,2,0.9642857140000001,268,0.9107142859999999,0.303571429,31.5,7,1.75,0
2,3,9,9,1,0,9,2,2.0,39,0.857142857,0.625,18.5,1,0.5,0
3,1,21,39,1,0,21,2,0.833333333,144,0.0,0.75,46.0,5,1.6667,1
2,3,17,16,1,0,17,2,2.0,251,0.857142857,0.625,124.5,1,0.5,0
7,5,22,45,9,4,18,5,0.8888888890000001,261,0.907407407,0.583333333,35.85714286,1,0.7143,0
2,4,4,5,1,0,4,1,2.0,22,0.96,0.666666667,10.0,1,0.5,0
2,3,16,18,1,0,16,2,2.0,75,0.857142857,0.625,36.5,1,0.5,0
3,5,16,21,3,0,16,3,0.5,106,0.875,0.7777777779999999,33.66666667,4,2.3333,0
2,7,5,5,1,0,5,1,2.0,13,0.96875,0.75,5.0,1,0.5,0
5,4,13,17,10,0,13,1,2.0,51,0.875,0.55,9.2,1,0.8,0
2,3,17,12,1,0,17,2,1.0,53,0.857142857,0.625,25.0,1,0.5,0
4,4,24,52,4,0,24,3,1.0,214,0.931034483,0.5555555560000001,51.75,1,0.5,2
4,5,4,7,6,0,4,1,2.0,16,0.9117647059999999,0.625,3.0,1,0.75,0
0,1,74,0,0,74,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
9,5,31,80,30,4,27,4,0.958333333,632,0.875,0.520833333,68.88888889,1,0.7778,0
3,5,19,41,3,0,19,2,1.0,352,0.956521739,0.5555555560000001,115.33333329999999,9,4.6667,0
2,3,22,17,1,0,22,2,2.0,82,0.857142857,0.625,40.0,1,0.5,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
2,4,28,18,1,16,12,1,1.0,95,0.966666667,0.571428571,45.5,6,3.0,0
6,6,12,19,9,0,12,1,0.933333333,89,0.84,0.7333333329999999,13.33333333,1,0.6667,0
2,3,16,19,1,0,16,2,2.0,129,0.857142857,0.625,63.5,1,0.5,0
2,3,9,8,1,0,9,2,2.0,29,0.857142857,0.625,13.5,1,0.5,0
2,3,20,21,1,0,20,2,1.0,82,0.857142857,0.625,39.5,1,0.5,0
4,6,19,32,4,2,17,3,1.0,136,0.9642857140000001,0.5555555560000001,32.25,1,0.5,0
11,3,15,51,7,0,15,7,0.8375,692,0.666666667,0.36,61.18181818,9,2.9091,0
4,5,24,34,2,2,22,1,0.904761905,316,0.9302325579999999,0.5,76.25,1,0.75,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
4,5,11,28,4,0,11,3,1.0,138,0.9607843140000001,0.5555555560000001,32.75,1,0.5,0
2,3,14,16,1,0,14,2,2.0,65,0.857142857,0.625,31.5,1,0.5,0
4,3,10,27,0,0,10,2,0.944444444,333,0.9,0.5,79.25,7,2.0,0
2,3,16,18,1,0,16,2,2.0,65,0.857142857,0.625,31.5,1,0.5,0
2,3,9,8,1,0,9,2,2.0,25,0.857142857,0.625,11.5,1,0.5,0
3,3,18,22,1,0,18,2,0.75,99,0.857142857,0.625,31.33333333,1,0.3333,0
6,5,17,35,9,3,14,4,0.933333333,160,0.924528302,0.5,25.16666667,1,0.6667,0
6,5,17,19,15,0,17,1,1.0,95,0.857142857,0.404761905,14.5,3,1.3333,0
4,7,6,13,4,0,6,1,1.0,43,0.933333333,0.666666667,9.0,2,0.75,0
7,7,8,25,19,0,8,1,1.0,97,0.893617021,0.444444444,12.42857143,1,0.7143,0
2,4,11,5,1,0,11,2,2.0,15,0.916666667,0.6,6.5,1,0.5,1
2,3,24,30,1,0,24,2,1.0,114,0.857142857,0.625,55.5,1,0.5,0
4,6,3,9,6,1,2,2,1.111111111,32,0.962264151,1.0,6.25,1,0.5,0
5,4,10,12,10,0,10,1,2.0,29,0.875,0.55,4.8,1,0.8,0
3,5,3,8,3,1,2,2,1.166666667,29,0.9722222220000001,1.0,7.666666667,1,0.3333,0
2,3,8,6,1,0,8,2,2.0,19,0.857142857,0.625,8.5,1,0.5,0
5,3,29,33,10,0,29,2,0.9375,256,0.6,0.68,49.4,1,0.8,0
2,3,22,17,1,0,22,2,1.0,99,0.857142857,0.625,47.0,1,0.5,0
4,5,7,13,6,0,7,1,2.0,47,0.9117647059999999,0.625,10.75,1,0.75,0
2,3,22,21,1,0,22,2,1.0,101,0.857142857,0.625,49.0,1,0.5,0
3,3,19,30,1,0,19,2,0.833333333,125,0.857142857,0.625,39.66666667,1,0.3333,0
5,5,14,32,4,0,14,3,0.857142857,539,0.9069767440000001,0.46666666700000003,105.4,15,3.6,1
2,6,8,19,1,0,8,1,1.0,266,0.98245614,0.625,128.0,13,6.5,0
4,4,9,13,4,0,9,3,1.0,52,0.931034483,0.5555555560000001,11.25,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
4,3,29,32,6,1,28,2,2.0,153,0.666666667,0.4,37.25,1,0.75,0
3,4,10,7,3,0,10,1,2.0,24,0.818181818,0.666666667,7.0,1,0.6667,0
5,3,16,26,10,0,16,2,2.0,137,0.6,0.56,26.4,7,4.0,0
2,3,14,12,1,0,14,2,2.0,42,0.857142857,0.625,20.0,1,0.5,0
2,3,13,11,1,0,13,2,2.0,39,0.857142857,0.625,18.5,3,1.5,0
4,6,8,13,4,0,8,1,1.0,47,0.916666667,0.5555555560000001,10.0,1,0.5,0
2,3,14,25,1,0,14,2,1.0,99,0.857142857,0.625,48.0,1,0.5,0
0,1,10,0,0,10,0,0,2.0,345,0.0,0.0,0.0,0,0.0,0
2,3,16,11,1,0,16,2,1.0,41,0.857142857,0.625,19.0,1,0.5,0
18,1,18,51,127,0,18,5,0.9215686270000001,337,0.0,0.197860963,17.22222222,2,1.3333,0
7,3,28,60,17,0,28,6,0.96969697,325,0.8275862070000001,0.5,43.85714286,8,2.5714,0
2,3,12,10,1,0,12,2,2.0,38,0.857142857,0.625,18.0,1,0.5,0
2,3,14,23,1,0,14,2,1.0,87,0.857142857,0.625,42.0,7,3.5,0
5,5,11,12,10,0,11,1,2.0,34,0.8857142859999999,0.7,5.8,2,1.0,0
3,3,13,22,3,2,11,2,2.0,128,0.75,0.75,41.66666667,1,0.6667,0
2,3,11,15,1,0,11,2,2.0,62,0.857142857,0.625,30.0,1,0.5,0
2,4,4,4,1,0,4,1,2.0,17,0.96,0.666666667,7.5,1,0.5,0
2,3,15,11,1,0,15,2,2.0,72,0.9,0.625,35.0,1,0.5,0
5,6,24,49,8,1,23,3,1.0,231,0.947368421,0.45,44.6,7,1.8,0
2,3,24,37,1,0,24,2,1.0,197,0.857142857,0.625,95.5,7,3.5,0
6,5,16,19,15,0,16,1,1.0,102,0.857142857,0.404761905,15.66666667,3,1.5,0
3,5,97,16,3,84,13,2,1.0,77,0.9523809520000001,0.666666667,24.0,6,2.0,0
4,6,9,13,4,0,9,1,1.0,43,0.913043478,0.5555555560000001,9.0,1,0.5,1
0,1,2,0,0,2,0,0,2.0,11,0.0,0.0,0.0,0,0.0,0
3,3,8,14,1,0,8,2,0.75,46,0.947368421,0.666666667,13.66666667,2,0.6667,0
5,6,12,17,4,0,12,1,0.916666667,62,0.875,0.666666667,10.8,1,0.6,0
3,3,8,14,1,0,8,2,0.75,46,0.947368421,0.666666667,13.66666667,2,0.6667,0
2,4,28,30,1,0,28,2,1.0,231,0.933333333,0.6,113.0,1,0.5,0
4,5,12,14,4,2,10,3,1.0,55,0.9607843140000001,0.5555555560000001,12.0,1,0.5,0
2,5,17,27,1,0,17,1,1.142857143,400,0.975609756,1.0,195.5,1,0.5,0
2,4,29,47,1,0,29,2,1.0,223,0.933333333,0.6,110.0,1,0.5,1
5,6,21,24,4,0,21,1,0.916666667,81,0.875,0.666666667,14.6,1,0.6,3
6,6,20,34,9,2,18,4,0.933333333,204,0.931034483,0.55,32.5,1,0.6667,0
4,6,9,13,4,0,9,1,1.0,43,0.913043478,0.5555555560000001,9.0,1,0.5,0
4,1,10,29,0,1,9,2,1.027777778,188,0.0,0.55,43.0,2,1.25,1
2,3,14,15,1,0,14,2,2.0,99,0.857142857,0.625,48.5,1,0.5,0
2,4,22,21,1,0,22,2,2.0,87,0.916666667,0.6,42.5,1,0.5,0
2,3,28,37,1,1,28,2,2.0,113,0.857142857,0.625,55.5,1,0.5,0
2,3,10,15,1,0,10,2,2.0,53,0.857142857,0.625,25.5,1,0.5,0
5,6,15,20,4,0,15,1,0.916666667,68,0.875,0.666666667,12.0,1,0.6,2
4,6,8,13,4,0,8,1,1.0,52,0.913043478,0.5555555560000001,11.25,1,0.5,0
7,5,36,64,15,5,31,4,0.944444444,270,0.907407407,0.41666666700000005,37.14285714,6,1.5714,0
2,3,13,14,1,0,13,2,1.0,46,0.857142857,0.625,21.5,3,1.5,0
5,1,9,27,2,1,8,0,0.8491379309999999,1338,0.0,0.41666666700000005,255.0,76,16.0,0
4,2,13,26,4,0,13,3,0.833333333,141,0.942857143,0.7333333329999999,33.75,5,1.5,0
1,8,1,2,0,0,1,1,2.0,5,1.0,1.0,3.0,0,0.0,0
2,3,26,29,1,0,26,2,1.0,132,0.857142857,0.625,64.5,1,0.5,0
2,4,5,9,1,0,5,2,1.0,46,0.9736842109999999,0.6,21.5,2,1.0,0
4,4,28,11,6,22,6,2,2.0,40,0.9032258059999999,0.5625,9.0,1,0.75,0
13,1,3,26,68,1,2,11,0.916666667,181,0.0,0.423076923,12.53846154,1,0.9231,0
1,1,5,1,0,3,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,1,4,1,0,1,3,1,2.0,1,0.0,1.0,0.0,1,1.0,0
12,1,4,24,66,3,1,11,1.0909090909999999,130,0.0,0.2,9.25,2,1.1667,0
2,1,4,28,1,1,3,2,2.0,139,0.0,0.75,68.5,1,0.5,0
16,1,3,19,60,2,1,16,0.8444444440000001,115,0.0,0.541666667,5.8125,1,0.9375,0
19,1,5,20,153,5,0,19,0.944444444,94,0.0,0.736842105,3.473684211,1,0.9474,0
2,5,23,57,1,0,23,1,1.0,533,0.977777778,0.666666667,262.5,22,11.0,0
5,6,21,24,4,0,21,1,0.916666667,108,0.875,0.666666667,20.0,1,0.6,1
2,3,12,22,1,0,12,2,1.0,86,0.857142857,0.625,41.5,1,0.5,0
2,3,18,26,1,0,18,2,1.0,116,0.857142857,0.625,56.5,1,0.5,0
18,1,4,71,0,0,4,2,0.795454545,3827,0.0,0.970588235,206.72222219999998,13,4.7778,0
6,1,9,47,9,1,8,2,0.8,253,0.0,0.3,40.83333333,6,2.3333,0
16,1,19,69,88,1,19,6,0.9055555559999999,475,0.0,0.21111111100000002,27.1875,3,1.375,1
9,1,3,10,16,3,0,9,0.78125,53,0.0,0.5555555560000001,4.444444444,1,0.8889,0
130,1,3,135,8011,2,1,130,0.985330948,862,0.0,0.246153846,5.130769231,2,1.0077,0
0,1,2,0,0,2,0,0,2.0,101,0.0,0.0,0.0,0,0.0,0
18,1,5,80,0,0,5,2,0.769349845,2483,0.0,0.705882353,132.7222222,13,4.3333,0
9,1,4,21,28,0,4,3,0.703125,121,0.0,0.5,11.55555556,3,1.2222,0
4,1,7,30,0,0,7,2,0.583333333,218,0.0,0.666666667,52.5,5,2.0,0
49,1,2,50,1032,2,0,49,0.960833333,317,0.0,0.496598639,4.959183673,1,0.9796,0
9,1,7,90,36,1,7,2,1.125,570,0.0,0.412698413,61.55555556,5,1.7778,0
49,1,5,50,1128,5,0,49,0.979166667,244,0.0,0.496598639,3.489795918,1,0.9796,0
3,6,3,5,3,0,3,1,2.0,10,0.966101695,1.0,2.333333333,1,0.6667,0
2,4,29,24,1,0,29,2,2.0,126,0.933333333,0.6,62.0,1,0.5,2
4,5,12,19,4,1,11,3,1.0,67,0.9607843140000001,0.5555555560000001,15.0,1,0.5,0
7,6,14,22,19,0,14,3,1.0,91,0.814814815,0.36666666700000006,11.28571429,3,1.0,0
2,3,10,13,1,0,10,2,2.0,46,0.857142857,0.625,22.0,1,0.5,0
2,3,26,23,1,0,26,2,1.0,113,0.857142857,0.625,55.0,1,0.5,0
2,3,19,31,1,0,19,2,2.0,199,0.857142857,0.625,98.5,1,0.5,0
4,5,17,29,4,0,17,3,1.0,134,0.9607843140000001,0.5555555560000001,31.75,1,0.5,0
5,6,14,28,8,0,14,1,1.0,100,0.88,0.5,18.4,1,0.6,0
3,5,4,8,3,2,2,2,1.166666667,29,0.98,1.0,7.666666667,1,0.3333,0
6,3,16,20,15,0,16,2,2.0,85,0.8214285709999999,0.708333333,13.16666667,1,0.8333,0
2,5,16,26,1,0,16,1,1.2,296,0.975609756,1.0,144.5,1,0.5,0
2,4,3,4,1,0,3,1,2.0,11,0.9090909090000001,0.75,4.0,1,0.5,0
2,3,15,15,1,0,15,2,2.0,62,0.857142857,0.625,30.0,1,0.5,0
2,3,3,4,1,0,3,1,2.0,8,0.833333333,1.0,3.0,1,0.5,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
2,3,13,14,1,0,13,2,2.0,57,0.857142857,0.625,27.5,1,0.5,0
6,2,3,19,13,0,3,1,0.9,61,0.936507937,1.0,8.833333332999999,1,0.6667,0
6,6,12,18,9,0,12,1,0.933333333,68,0.846153846,0.6,9.833333332999999,1,0.6667,0
27,1,84,61,339,80,5,25,0.9912587409999999,440,0.0,0.246153846,14.48148148,5,1.5926,0
2,3,14,13,1,0,14,2,1.0,44,0.9,0.625,20.5,1,0.5,0
12,1,17,39,64,5,12,8,0.787878788,247,0.0,0.47272727299999995,19.33333333,4,1.25,0
2,3,7,5,1,0,7,2,2.0,15,0.857142857,0.625,6.5,1,0.5,0
3,5,10,14,3,1,9,2,1.0,51,0.9523809520000001,0.666666667,15.33333333,1,0.3333,0
2,4,26,20,1,0,26,2,1.0,95,0.933333333,0.6,46.0,1,0.5,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
3,4,4,13,3,0,4,1,2.0,40,0.951219512,0.5555555560000001,12.33333333,2,1.0,0
3,2,6,13,1,1,5,3,0.166666667,85,0.9,0.5,26.33333333,4,1.6667,0
0,1,0,0,0,0,0,0,2.0,17,0.0,0.0,0.0,0,0.0,0
4,3,4,14,6,0,4,1,2.0,131,0.921052632,0.5,31.75,2,1.0,0
4,3,3,13,6,0,3,1,1.0,78,0.921052632,0.5,18.25,1,0.75,0
17,2,6,31,130,3,3,17,0.96875,217,0.529411765,0.5,11.52941176,3,1.2941,0
26,2,10,71,261,2,8,26,0.913333333,566,0.428571429,0.246153846,20.07692308,5,1.6538,2
24,2,62,133,254,33,29,4,0.9718670079999999,1246,0.4,0.192028986,50.20833333,17,2.625,0
3,1,5,12,1,2,3,1,0.75,50,0.0,0.5,15.0,3,1.0,0
9,5,2,39,14,0,2,3,1.080882353,810,0.7333333329999999,0.288888889,85.22222222,38,5.7778,0
1,1,2,1,0,2,0,0,2.0,66,0.0,0.0,52.0,0,0.0,0
5,6,16,58,6,0,16,2,0.875,264,0.9523809520000001,0.36666666700000006,50.6,5,2.4,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
4,6,10,37,4,0,10,2,0.7777777779999999,244,0.9638554220000001,0.375,59.25,1,0.75,0
12,1,5,51,66,1,4,9,2.0,2017,0.0,0.30952381,167.08333330000002,35,8.5833,0
3,2,2,5,3,0,2,3,2.0,13,0.9,0.5,3.333333333,1,0.6667,0
5,6,14,28,6,4,11,2,0.916666667,134,0.9523809520000001,0.37777777799999995,25.2,2,1.2,0
0,1,0,0,0,0,0,0,2.0,13,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,96,0.0,0.0,0.0,0,0.0,0
5,6,16,59,8,0,16,2,0.9375,295,0.9523809520000001,0.36666666700000006,57.2,5,2.4,0
0,1,0,0,0,0,0,0,2.0,70,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,9,0.0,0.0,0.0,0,0.0,0
5,6,17,75,6,1,17,3,0.78125,433,0.9523809520000001,0.333333333,84.0,9,2.6,0
7,1,3,18,15,3,0,7,0.5,115,0.0,0.428571429,14.85714286,6,1.7143,0
8,2,17,59,20,3,14,6,1.035714286,665,0.727272727,0.38961039,81.125,13,4.125,0
5,3,9,20,10,3,6,4,1.0,201,0.921052632,0.36,39.0,6,1.6,0
0,1,0,0,0,0,0,0,2.0,17,0.0,0.0,0.0,0,0.0,0
3,4,12,24,1,4,8,1,0.5,208,0.9523809520000001,0.583333333,68.0,6,2.3333,0
9,1,13,18,16,10,3,9,1.0,372,0.0,0.592592593,39.77777778,53,6.8889,0
4,1,11,32,2,0,11,1,0.666666667,156,0.0,0.333333333,37.0,9,2.75,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
3,4,4,11,3,0,4,2,1.5,35,0.95,0.666666667,10.33333333,2,1.0,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
10,3,26,56,41,2,24,3,0.839506173,273,0.681818182,0.27777777800000003,25.4,4,1.0,0
6,6,24,72,11,0,24,2,0.8888888890000001,448,0.9523809520000001,0.36666666700000006,72.16666667,7,2.6667,0
0,1,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
3,4,4,13,3,0,4,1,2.0,40,0.951219512,0.5555555560000001,12.33333333,2,1.0,0
