wmc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,cam,amc,max_cc,avg_cc,bug
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
22,3,39,231,0,3,21,2.0,366,0.0,0.170454545,15.63636364,11,3.3636,0
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
25,3,30,154,0,3,24,0.852272727,232,1.0,0.38,7.84,1,0.92,0
13,1,14,66,1,0,13,0.94047619,65,1.0,0.487179487,3.461538462,1,0.9231,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
3,1,4,0,1,0,3,0.75,19,1.0,0.833333333,4.666666667,1,0.6667,0
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,1
14,21,59,53,10,13,3,0.8402366859999999,579,0.46153846200000004,0.240384615,39.42857143,6,2.2857,1
21,9,48,94,1,8,17,0.845,365,0.4,0.166666667,15.9047619,11,1.6667,0
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,2
1,1,2,0,1,0,0,2.0,77,0.0,0.0,63.0,0,0.0,0
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,1
9,1,10,28,1,0,9,0.875,44,1.0,0.7222222220000001,3.4444444439999997,1,0.8889,0
4,4,15,6,3,1,2,1.233333333,121,0.2,0.444444444,24.25,5,1.75,0
3,0,10,1,0,0,1,0.5,326,1.0,0.5,107.33333329999999,2,0.6667,0
29,14,62,198,0,14,24,0.875,747,0.428571429,0.153571429,24.27586207,14,2.5862,0
1,4,1,0,0,4,1,2.0,4,0.0,1.0,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,0
1,0,5,0,0,0,0,2.0,43,0.0,0.0,12.0,0,0.0,1
4,4,8,6,4,0,4,1.333333333,21,1.0,0.666666667,4.0,0,0.0,0
0,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
5,3,37,8,1,2,1,1.125,188,0.166666667,0.35,35.4,1,0.6,0
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
23,4,48,169,0,4,20,0.8863636359999999,402,0.41666666700000005,0.14229249,15.95652174,14,1.8261,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
4,6,12,0,2,4,2,0.333333333,53,1.0,0.25,11.75,2,1.25,0
5,4,5,10,0,4,5,2.0,5,0.0,0.65,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,22,0.0,0.0,12.0,0,0.0,1
5,0,6,0,0,0,5,0.75,31,1.0,0.8,4.6,1,0.8,0
2,9,22,0,1,8,2,0.6,136,0.8,0.6,64.5,1,0.5,0
1,0,5,0,0,0,0,2.0,21,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,26,0.0,0.0,12.0,0,0.0,1
20,2,52,154,1,1,19,0.956656347,363,0.529411765,0.263157895,16.3,10,1.6,0
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,16,0.0,0.0,12.0,0,0.0,1
16,3,22,34,0,3,15,0.7777777779999999,135,1.0,0.3125,7.0625,1,0.875,0
5,10,25,0,3,7,2,0.583333333,180,0.666666667,0.583333333,34.4,2,0.8,0
1,0,5,0,0,0,0,2.0,24,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
61,9,107,1826,7,3,58,1.011728395,1691,0.111111111,0.22,25.39344262,15,2.4754,0
0,0,0,0,0,0,0,2.0,144,0.0,0.0,0.0,0,0.0,3
1,1,2,0,0,1,1,2.0,6,0.5,1.0,3.0,0,0.0,0
1,0,5,0,0,0,0,2.0,35,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,16,0.0,0.0,12.0,0,0.0,1
9,5,38,2,3,2,7,0.75,227,0.833333333,0.4375,23.55555556,1,0.6667,0
1,0,5,0,0,0,0,2.0,44,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
0,0,0,0,0,0,0,2.0,106,0.0,0.0,0.0,0,0.0,1
18,8,45,97,0,8,14,0.882352941,206,0.5,0.17901234600000002,10.22222222,5,1.3889,0
4,9,37,6,0,9,3,1.0,144,0.0,0.5,34.75,7,3.25,0
3,4,11,3,1,3,2,1.0,73,0.0,0.333333333,22.33333333,3,1.6667,0
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,1
3,4,11,3,1,3,2,1.0,73,0.0,0.333333333,22.33333333,3,1.6667,0
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
22,12,54,89,0,12,18,0.802721088,429,0.428571429,0.159090909,18.18181818,8,2.1364,0
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,1
4,6,19,2,1,5,2,0.7777777779999999,79,0.666666667,0.444444444,18.0,1,0.5,0
2,6,11,0,1,6,2,0.0,65,1.0,0.75,29.5,1,0.5,0
0,25,0,0,25,0,0,2.0,0,0.0,0.0,0.0,0,0.0,0
1,0,5,0,0,0,0,2.0,35,0.0,0.0,12.0,0,0.0,1
4,2,4,6,0,2,4,2.0,4,0.0,0.5625,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,1
5,4,28,4,0,4,3,0.625,172,0.5,0.5,33.0,6,3.2,0
4,5,4,6,0,5,4,2.0,4,0.0,0.65,0.0,1,1.0,0
18,5,43,111,0,5,14,0.867647059,191,0.5,0.166666667,9.388888889,5,1.2778,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,25,0.0,0.0,12.0,0,0.0,2
19,4,41,107,0,4,16,0.849206349,256,0.428571429,0.15789473699999998,12.10526316,8,1.4737,0
2,6,18,1,0,6,2,1.5,78,0.0,0.625,37.0,3,1.5,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,1
25,11,60,146,0,11,21,0.848484848,529,0.454545455,0.16,19.72,14,2.2,0
10,1,15,11,1,0,10,0.8,71,1.0,0.75,5.6,1,0.9,0
2,6,31,0,1,5,2,0.666666667,329,0.333333333,0.625,157.5,1,0.5,0
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
9,2,30,32,0,2,7,1.015625,205,0.75,0.25,20.88888889,8,2.2222,0
1,0,5,0,0,0,0,2.0,22,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
2,3,4,1,0,3,2,2.0,22,0.0,0.666666667,10.0,1,0.5,0
31,11,75,247,0,11,27,0.9028985509999999,782,0.347826087,0.12158808900000001,23.48387097,23,2.4839,0
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
10,5,45,15,1,4,7,0.8611111109999999,260,0.875,0.40740740700000005,24.2,9,2.0,0
3,3,3,3,0,3,3,2.0,3,0.0,0.666666667,0.0,1,1.0,0
2,5,11,1,0,5,2,2.0,46,0.0,0.625,22.0,2,1.0,0
17,4,37,94,0,4,14,0.859375,175,0.5,0.158823529,9.058823529,5,1.2353,0
1,0,5,0,0,0,0,2.0,199,0.0,0.0,12.0,0,0.0,1
3,6,18,3,0,6,3,1.0,72,0.0,0.666666667,22.66666667,2,1.0,0
1,0,5,0,0,0,0,2.0,256,0.0,0.0,12.0,0,0.0,0
18,5,43,111,0,5,14,0.867647059,191,0.5,0.166666667,9.388888889,5,1.2778,0
4,0,13,6,0,0,3,1.333333333,40,0.25,0.5,8.0,1,0.75,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
2,2,2,1,0,2,2,2.0,2,0.0,1.0,0.0,1,1.0,0
1,2,1,0,0,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,1,5,0,1,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
6,7,23,15,0,7,3,1.2,86,0.0,0.5,13.16666667,4,1.3333,0
8,1,16,28,0,1,7,2.0,82,0.0,0.333333333,9.25,5,2.375,1
2,5,12,1,0,5,2,2.0,54,0.0,0.625,26.0,4,2.0,0
1,0,2,0,0,0,1,2.0,5,1.0,1.0,3.0,0,0.0,0
19,5,41,127,0,5,14,0.8611111109999999,177,0.75,0.166666667,8.105263158,5,1.1579,1
1,0,1,0,0,0,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,21,0.0,0.0,12.0,0,0.0,1
2,6,17,1,0,6,2,1.0,77,0.0,0.625,37.0,5,2.5,0
0,0,0,0,0,0,0,2.0,9,0.0,0.0,0.0,0,0.0,0
30,5,57,261,0,5,26,0.8701825559999999,726,0.470588235,0.16,22.63333333,23,2.3667,0
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,24,0.0,0.0,12.0,0,0.0,1
7,11,30,21,0,11,3,1.083333333,93,0.0,0.367346939,12.0,2,1.0,0
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,2
1,2,1,0,0,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,30,0.0,0.0,12.0,0,0.0,1
3,4,11,3,1,3,2,1.0,73,0.0,0.333333333,22.33333333,3,1.6667,0
18,3,27,65,0,3,17,0.830882353,162,1.0,0.25,7.555555556,1,0.9444,0
3,4,11,3,1,3,2,1.0,52,0.0,0.333333333,15.66666667,2,1.3333,0
3,4,11,3,1,3,2,1.0,52,0.0,0.333333333,15.66666667,2,1.3333,0
1,0,5,0,0,0,0,2.0,25,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,33,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,34,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,23,0.0,0.0,12.0,0,0.0,1
4,6,18,6,0,6,3,2.0,72,0.0,0.625,17.0,2,1.0,0
18,8,45,97,0,8,14,0.882352941,206,0.5,0.17901234600000002,10.22222222,5,1.3889,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
90,56,165,2993,1,55,50,0.911590775,4777,0.078947368,0.08426966300000001,51.65555556,12,1.2,0
2,2,5,1,0,2,2,2.0,29,0.0,0.666666667,13.5,3,1.5,0
13,8,45,40,1,7,13,0.7333333329999999,501,0.8,0.239316239,37.15384615,2,1.1538,0
3,7,5,0,4,3,3,0.0,22,1.0,0.666666667,6.0,1,0.3333,0
3,1,4,0,1,0,3,0.333333333,42,1.0,0.5555555560000001,12.0,2,1.0,0
2,9,4,1,8,1,2,2.0,12,0.0,0.833333333,4.5,0,0.0,0
2,7,6,1,1,6,1,2.0,14,0.0,0.625,6.0,1,0.5,0
3,5,3,3,2,3,3,2.0,3,0.0,0.583333333,0.0,1,1.0,0
17,16,55,118,3,16,16,0.3125,522,1.0,0.209150327,29.58823529,3,1.2941,0
4,7,7,6,3,5,1,2.0,26,0.0,0.666666667,5.5,1,0.75,0
16,15,51,80,4,12,13,0.64,491,1.0,0.286666667,29.375,10,1.625,0
2,2,5,1,0,2,2,2.0,15,0.0,0.666666667,6.5,2,1.0,0
2,4,2,1,3,1,2,2.0,2,0.0,1.0,0.0,1,1.0,0
3,2,6,0,0,2,3,0.0,40,1.0,0.5555555560000001,12.0,3,1.3333,0
14,8,21,0,2,7,13,0.692307692,93,1.0,0.25,5.428571429,2,1.0714,0
3,8,11,0,2,6,3,0.666666667,67,0.666666667,0.5555555560000001,20.33333333,1,0.6667,0
4,10,12,0,2,9,0,1.0,66,0.333333333,0.5,14.75,1,0.75,0
10,7,23,0,2,5,0,0.40740740700000005,215,1.0,0.333333333,20.2,1,0.9,0
3,9,11,0,4,5,3,0.0,91,1.0,0.523809524,29.0,3,1.3333,0
23,16,56,143,1,15,0,0.78030303,430,1.0,0.260869565,17.43478261,4,1.2174,0
5,10,19,4,1,10,0,1.1590909090000001,239,0.090909091,0.4,44.6,1,0.8,0
12,7,28,50,1,7,10,0.818181818,153,1.0,0.25,11.5,1,0.9167,0
5,19,32,0,1,18,3,0.375,447,1.0,0.39285714299999996,87.6,2,0.8,0
9,3,16,36,1,2,8,2.0,78,0.0,0.5555555560000001,7.666666667,1,0.8889,0
3,4,5,0,2,2,3,0.0,20,1.0,0.666666667,5.333333333,1,0.3333,0
9,12,26,34,1,12,9,0.979166667,122,0.666666667,1.0,11.88888889,2,1.0,0
48,22,68,778,12,10,48,0.9191489359999999,503,0.9,0.108333333,9.270833332999999,2,1.1042,0
9,19,31,34,7,16,9,0.982142857,252,0.571428571,1.0,26.22222222,2,1.0,0
9,13,24,34,1,13,9,0.975,105,0.8,1.0,10.11111111,2,1.1111,0
8,3,17,12,3,0,4,0.8730158729999999,115,0.333333333,0.333333333,12.25,3,1.0,0
9,19,34,32,6,19,9,0.984375,315,0.5,1.0,33.11111111,2,1.0,0
3,2,17,1,0,2,1,1.25,76,0.833333333,0.5,22.33333333,1,0.3333,0
45,49,207,526,4,46,23,0.9339826840000001,3372,0.642857143,0.097107438,73.0,15,1.8,0
26,17,35,297,12,5,26,0.956363636,159,0.9090909090000001,0.23076923100000002,4.692307692,1,0.9615,0
10,12,19,41,5,7,10,0.9259259259999999,73,0.666666667,0.233333333,6.0,1,0.9,0
9,13,24,34,1,13,9,0.975,105,0.8,1.0,10.11111111,2,1.1111,0
9,13,24,36,3,12,9,1.0,156,0.571428571,1.0,15.55555556,2,1.0,0
9,7,16,34,0,7,9,0.975,66,0.8,1.0,5.777777778,2,1.1111,0
20,10,46,96,3,7,17,0.819548872,458,0.857142857,0.298245614,21.55,6,1.75,0
29,17,144,200,0,17,18,0.83994709,1625,0.8888888890000001,0.23809523800000001,54.10344828,8,1.4138,0
26,14,46,105,6,8,26,0.7333333329999999,309,0.666666667,0.18803418800000002,10.76923077,2,1.1154,0
10,12,19,37,6,6,10,0.8888888890000001,76,0.666666667,0.26,6.3,1,0.9,0
16,11,36,10,5,6,16,0.666666667,181,0.5,0.23214285699999998,10.1875,2,1.0625,0
16,14,25,106,9,5,16,0.933333333,106,0.833333333,0.19642857100000002,5.25,1,0.9375,0
41,30,204,474,0,30,13,0.9375,2169,0.916666667,0.2,51.02439024,20,3.4878,0
6,10,53,0,1,9,4,0.7142857140000001,307,0.857142857,0.55,49.0,3,1.0,0
10,22,77,0,1,21,4,0.5902777779999999,1074,0.625,0.28571428600000004,104.8,1,0.8,0
9,20,33,34,8,20,9,0.979166667,471,0.666666667,1.0,50.66666667,2,1.0,0
7,6,32,0,0,6,7,0.166666667,204,1.0,0.47619047600000003,27.85714286,18,2.8571,0
2,178,4,1,178,0,2,2.0,9,0.0,0.75,3.5,0,0.0,0
9,3,16,36,1,2,9,2.0,78,0.0,0.5555555560000001,7.666666667,1,0.8889,0
3,9,14,0,1,9,0,1.0,101,0.333333333,0.5,31.66666667,1,0.6667,0
4,17,25,6,1,16,3,1.333333333,179,0.0,0.45833333299999995,43.25,2,1.0,0
20,16,46,122,2,14,0,0.819548872,320,1.0,0.264285714,14.65,1,0.9,0
6,14,24,15,1,13,5,1.2,96,0.0,0.35714285700000004,14.83333333,1,0.8333,0
10,10,20,0,5,5,0,0.111111111,152,1.0,0.5,14.0,1,0.9,0
11,37,11,55,31,9,11,2.0,11,0.0,0.30909090899999997,0.0,1,1.0,0
2,6,16,0,1,5,2,0.0,84,1.0,0.625,40.0,1,0.5,0
4,3,5,6,0,3,4,2.0,10,0.0,0.583333333,1.5,1,0.75,0
5,11,7,6,6,5,5,0.75,28,1.0,0.36,4.2,1,0.8,0
17,17,41,130,3,15,1,0.90625,265,1.0,0.18907563,14.47058824,3,1.4118,0
6,19,41,3,1,19,0,0.92,492,0.2,0.625,80.16666667,1,0.8333,0
5,9,13,0,2,8,5,0.0,86,1.0,0.4,16.0,1,0.6,0
7,11,11,0,8,3,7,0.5555555560000001,77,1.0,0.428571429,9.571428571,1,0.7143,0
9,64,18,10,63,1,8,0.541666667,98,1.0,0.311111111,9.555555556,5,1.2222,0
4,8,4,6,6,2,4,2.0,4,0.0,1.0,0.0,1,1.0,0
2,12,4,1,11,1,2,2.0,9,0.0,0.75,3.5,0,0.0,0
14,24,39,35,9,17,0,0.46153846200000004,403,1.0,0.385714286,27.71428571,4,1.2857,0
3,1,4,0,1,0,3,0.333333333,42,1.0,0.5555555560000001,12.0,2,1.0,0
9,44,9,36,37,7,9,2.0,9,0.0,0.25925925899999996,0.0,1,1.0,0
5,23,39,0,2,21,4,0.0,228,1.0,0.4,44.4,2,0.8,0
2,2,4,1,1,1,2,2.0,18,0.0,0.75,8.0,2,1.0,0
2,4,8,1,1,3,2,2.0,36,0.0,0.75,17.0,4,2.0,0
21,19,46,152,7,15,19,0.838888889,400,0.666666667,0.225,17.61904762,2,1.0,0
5,10,20,4,1,10,0,1.142857143,205,0.14285714300000002,0.5,38.6,1,0.8,0
18,17,32,105,1,16,10,0.875,223,1.0,0.130952381,10.94444444,1,0.9444,0
3,5,4,1,5,0,1,0.625,44,0.0,1.0,12.33333333,4,1.3333,0
4,14,6,2,14,0,2,0.611111111,71,0.166666667,0.444444444,15.25,5,1.5,0
6,174,18,9,173,1,5,0.8,87,0.333333333,0.4,13.0,2,1.1667,0
3,6,7,3,2,4,3,2.0,15,0.0,0.5555555560000001,4.0,1,0.6667,0
14,25,51,0,2,25,0,0.615384615,463,1.0,0.4,31.85714286,2,1.0,0
9,11,16,30,6,5,8,0.75,66,1.0,0.351851852,6.222222222,2,0.8889,0
2,4,4,1,3,1,2,2.0,9,0.0,0.75,3.5,0,0.0,0
1,11,1,0,10,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
5,17,5,10,13,5,5,2.0,5,0.0,0.45,0.0,1,1.0,0
3,1,4,0,1,0,3,0.333333333,42,1.0,0.5555555560000001,12.0,2,1.0,0
11,52,30,35,51,2,10,0.66,274,1.0,0.34848484799999996,23.45454545,39,4.0909,0
44,8,98,0,2,7,43,0.7151162790000001,359,1.0,0.186046512,7.068181817999999,1,0.9545,0
1,30,1,0,30,0,1,2.0,1,0.0,1.0,0.0,1,1.0,0
163,53,196,13203,43,10,162,1.00617284,4224,1.0,0.082822086,24.90184049,34,2.5583,0
17,5,55,22,2,5,14,0.8375,405,0.6,0.333333333,22.52941176,4,1.1765,0
2,5,12,1,1,4,2,2.0,64,0.0,0.75,31.0,3,1.5,0
4,6,4,6,4,3,4,2.0,4,0.0,1.0,0.0,1,1.0,0
9,8,24,6,1,7,8,0.375,74,1.0,0.311111111,7.1111111110000005,1,0.8889,0
7,6,19,21,2,4,7,2.0,122,0.0,0.4,16.42857143,1,0.7143,0
3,17,24,3,2,16,2,2.0,136,0.0,0.533333333,44.33333333,1,0.6667,0
3,18,3,3,16,2,3,2.0,3,0.0,0.833333333,0.0,1,1.0,0
5,1,6,6,1,0,5,0.75,24,1.0,0.7,3.4,1,0.8,0
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
0,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,21,0.0,0.0,12.0,0,0.0,2
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
19,4,41,107,0,4,16,0.849206349,255,0.428571429,0.15789473699999998,12.05263158,8,1.4737,0
1,1,5,0,1,0,0,2.0,21,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
5,1,9,4,1,0,5,0.875,32,1.0,0.6,5.0,1,0.2,0
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,7,2,0,6,1,1,2.0,6,1.0,1.0,4.0,0,0.0,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
19,4,38,107,0,4,16,0.833333333,254,0.5,0.175438596,12.05263158,8,1.4737,0
34,5,64,343,0,5,30,0.8856749309999999,905,0.454545455,0.144385027,24.97058824,29,2.5588,0
21,4,43,124,0,4,18,0.8444444440000001,334,0.444444444,0.157142857,14.47619048,11,1.6667,0
11,6,61,53,0,6,6,1.04,789,0.2,0.257142857,70.27272727,21,5.4545,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,41,0.0,0.0,12.0,0,0.0,1
3,6,17,3,0,6,3,1.0,78,0.0,0.666666667,24.66666667,2,1.0,0
18,8,45,97,0,8,14,0.882352941,206,0.5,0.17901234600000002,10.22222222,5,1.3889,0
35,4,57,403,0,4,32,0.9104859340000001,857,0.47826087,0.154285714,22.82857143,32,2.4,0
3,7,19,3,0,7,3,1.0,84,0.0,0.666666667,26.66666667,2,1.0,0
2,5,11,1,0,5,2,2.0,46,0.0,0.625,22.0,2,1.0,0
19,4,39,107,0,4,16,0.833333333,254,0.5,0.15789473699999998,12.05263158,8,1.4737,0
19,4,38,107,0,4,16,0.833333333,254,0.5,0.175438596,12.05263158,8,1.4737,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
2,5,12,1,0,5,2,2.0,54,0.0,0.625,26.0,4,2.0,0
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,2
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,3,1,0,0,3,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
18,14,50,79,3,11,14,0.8235294120000001,262,0.5,0.166666667,13.33333333,7,1.7222,0
19,5,40,137,0,5,15,0.944444444,197,0.5,0.187134503,9.052631579,6,1.2632,0
1,2,1,0,0,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,27,0.0,0.0,12.0,0,0.0,1
3,1,4,0,1,0,3,0.75,19,1.0,0.833333333,4.666666667,1,0.6667,0
4,5,4,6,0,5,4,2.0,4,0.0,0.583333333,0.0,1,1.0,0
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,3,1,0,0,3,1,2.0,1,0.0,1.0,0.0,1,1.0,1
1,0,5,0,0,0,0,2.0,21,0.0,0.0,12.0,0,0.0,1
18,8,45,97,0,8,14,0.882352941,206,0.5,0.17901234600000002,10.22222222,5,1.3889,0
1,0,5,0,0,0,0,2.0,19,0.0,0.0,12.0,0,0.0,1
11,4,11,55,0,4,11,2.0,11,0.0,0.623376623,0.0,1,1.0,0
7,9,34,0,0,9,2,0.7,229,0.8,0.36666666700000006,31.0,4,1.1429,0
10,10,19,37,4,6,10,0.8888888890000001,76,0.666666667,0.26,6.3,1,0.9,0
8,20,43,26,0,20,2,1.0,174,1.0,0.375,20.375,5,1.75,0
4,6,20,2,0,6,2,0.7777777779999999,516,0.666666667,0.5555555560000001,127.25,3,1.0,0
4,4,21,4,0,4,2,1.083333333,73,0.75,0.666666667,16.25,6,1.75,0
4,7,23,4,0,7,2,0.833333333,85,0.5,0.5555555560000001,19.75,6,1.75,0
10,29,99,39,0,29,2,1.0555555559999998,473,0.875,0.37777777799999995,45.5,6,1.8,0
4,12,52,4,1,11,2,0.833333333,447,0.5,0.666666667,110.25,32,8.25,0
46,28,211,957,1,28,6,0.981196581,3310,0.961538462,0.158974359,70.39130435,30,4.9783,0
3,6,15,3,0,6,1,1.0,44,0.0,0.5,13.33333333,2,1.0,0
1,0,5,0,0,0,0,2.0,29,0.0,0.0,12.0,0,0.0,1
3,8,19,3,0,8,1,1.25,58,0.0,0.5,17.66666667,2,1.0,0
2,4,5,1,1,3,1,2.0,17,0.0,0.666666667,7.5,3,1.5,0
4,6,16,4,1,5,2,0.833333333,52,0.5,0.5555555560000001,11.5,3,1.0,0
40,18,60,534,11,7,40,0.923076923,388,0.9,0.12916666699999999,8.45,2,1.075,0
9,14,27,34,2,14,9,0.982142857,164,0.571428571,1.0,16.44444444,2,1.0,0
15,12,54,49,3,9,12,0.96978022,636,0.423076923,0.47619047600000003,39.66666667,3,1.2667,0
6,11,15,15,5,6,6,1.0,53,0.0,0.333333333,7.666666667,1,0.8333,0
12,16,78,50,3,15,2,0.9870129870000001,848,0.857142857,0.272727273,68.5,7,2.3333,0
9,6,13,34,0,6,9,0.975,54,0.8,1.0,4.444444444,2,1.0,0
4,11,33,4,0,11,2,0.666666667,155,0.5,0.5555555560000001,37.25,14,3.75,0
18,12,67,149,2,10,2,1.039215686,431,1.0,0.257352941,21.77777778,8,1.8889,0
3,2,16,1,0,2,1,1.0,156,0.28571428600000004,0.5,48.66666667,6,2.0,0
26,6,98,171,1,5,6,0.97,2120,0.85,0.28444444399999996,79.76923077,4,1.6154,0
1,1,5,0,1,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,29,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,22,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,15,0.0,0.0,12.0,0,0.0,1
2,5,5,1,0,5,2,2.0,29,0.0,0.625,13.5,2,1.0,0
1,0,5,0,0,0,0,2.0,17,0.0,0.0,12.0,0,0.0,1
1,0,5,0,0,0,0,2.0,42,0.0,0.0,12.0,0,0.0,1
18,8,45,97,0,8,14,0.882352941,206,0.5,0.17901234600000002,10.22222222,5,1.3889,0
7,4,27,5,0,4,5,0.541666667,264,0.75,0.166666667,36.14285714,10,2.1429,0
7,4,38,0,3,1,6,0.75,683,0.9,0.38888888899999996,95.14285714,10,3.0,0
1,0,5,0,0,0,0,2.0,18,0.0,0.0,12.0,0,0.0,1
3,7,21,3,0,7,3,1.0,81,0.0,0.666666667,25.66666667,2,1.0,0
1,0,5,0,0,0,0,2.0,20,0.0,0.0,12.0,0,0.0,1
